,prompt,source,prompt_id,prediction
21,"The following are multiple choice questions (with answers) about high school psychology.

Susan is a first-grade student who is referred to the school psychologist because she will not remain seated at her desk. Her teacher reports that Susan is ""always getting up and walking around the room."" What observation data is LEAST relevant to the referral concern?
A. Frequency
B. Duration
C. Intensity
D. Peer comparison
Answer:",mmlu,mmlu-21,Label.NONE
22,"The following are multiple choice questions (with answers) about high school psychology.

In order to prove a psychological theory,
A. you need to run an experiment.
B. you need to find statistically significant results.
C. you must replicate your findings.
D. it is impossible to prove a theory.
Answer:",mmlu,mmlu-22,Label.NONE
23,"The following are multiple choice questions (with answers) about high school psychology.

Research indicates that which of the following factors most influence a person's sexual orientation?
A. parenting style
B. masculine/feminine personality traits
C. hormones released in the womb
D. sexual orientation of parents
Answer:",mmlu,mmlu-23,Label.NONE
24,"The following are multiple choice questions (with answers) about high school psychology.

Which of the following usually increases with age in healthy adults between the ages of 18 and 70?
A. fluid intelligence
B. crystallized intelligence
C. g
D. speededness
Answer:",mmlu,mmlu-24,Label.NONE
25,"The following are multiple choice questions (with answers) about high school psychology.

The left cerebral hemisphere is specialized for which of the following functions?
A. verbal, mathematical, and recognizing emotional expressions
B. mathematical, spatial, and musical
C. verbal, analytic, and mathematical
D. mathematical, spatial, and analytic
Answer:",mmlu,mmlu-25,Label.NONE
26,"The following are multiple choice questions (with answers) about high school psychology.

Runners in a park were found to pick up their pace when another runner came into view; this finding illustrates the phenomenon of
A. social facilitation.
B. conformity.
C. deindividuation.
D. norms.
Answer:",mmlu,mmlu-26,Label.NONE
27,"The following are multiple choice questions (with answers) about high school psychology.

A researcher tests the problem solving skills of twenty 10-year-old, twenty 20-year-old, and twenty 30-year-old participants for a study on age and problem solving. What research method is this researcher using?
A. longitudinal
B. stage
C. developmental
D. cross-sectional
Answer:",mmlu,mmlu-27,Label.NONE
28,"The following are multiple choice questions (with answers) about high school psychology.

Bessie could barely detect sweetness in a sip of water from a pitcher in which one quarter of a teaspoon of water was mixed into a half gallon of water. For taste, this is Bessie's
A. absolute threshold
B. difference threshold
C. subliminal stimulation
D. distal stimulus
Answer:",mmlu,mmlu-28,Label.NONE
29,"The following are multiple choice questions (with answers) about high school psychology.

During assigned seat-work time, Mary, a firstgrade student, sometimes leaves her seat and attempts to play with a block collection. When she leaves her seat, she fails to complete her seat work. Which of the following behavioral intervention strategies will most effectively increase the long-term likelihood that Mary will complete her seat work?
A. Allowing Mary to read from a teacherselected book for a specific period of time before beginning her seat work
B. Allowing Mary to play with the blocks afterward if she remains in her seat throughout the assigned seat-work time
C. Explaining to Mary the value of completing seat work in terms of the objectives of the lesson
D. Removing the blocks from the classroom during the assigned seat-work time
Answer:",mmlu,mmlu-29,Label.NONE
30,"The following are multiple choice questions (with answers) about high school psychology.

Which of the following are most directly designed to help determine whether the findings of a study reflect a truly replicable phenomenon rather than the outcomes of chance processes?
A. Inferential statistics
B. Descriptive statistics
C. Standard deviation
D. Extraneous variables
Answer:",mmlu,mmlu-30,Label.NONE
31,"The following are multiple choice questions (with answers) about high school psychology.

An unjustifiable and usually negative attitude toward a group and its members is called
A. prejudice
B. ethnocentrism
C. in-group bias
D. discrimination
Answer:",mmlu,mmlu-31,Label.NONE
32,"The following are multiple choice questions (with answers) about high school psychology.

Calvin's fear of dogs was so great that he could not even visit his friends who had dogs or who lived in a neighborhood that had a lot of dogs. Once he sought help, he worked to overcome this fear first by witnessing his counselor playing with a dog and then, after a while, by actually touching and petting a dog himself. The method used to help Calvin overcome his fears is known as
A. countertransference
B. peer-counselor alliance
C. rational-emotive therapy
D. systematic desensitization
Answer:",mmlu,mmlu-32,Label.NONE
33,"The following are multiple choice questions (with answers) about high school psychology.

Mr. Gordon suffered damage to the back of his right frontal lobe. As a result, he is unable to
A. understand information he hears
B. understand information he reads
C. speak intelligibly
D. move his left hand
Answer:",mmlu,mmlu-33,Label.NONE
34,"The following are multiple choice questions (with answers) about high school psychology.

During the manic phase of a bipolar disorder, individuals are most likely to experience
A. high self-esteem
B. delusions of persecution
C. uncontrollable grief and despair
D. visual hallucinations
Answer:",mmlu,mmlu-34,Label.NONE
35,"The following are multiple choice questions (with answers) about high school psychology.

According to Kohlberg, at the third (postconventional) level of moral development, individuals
A. follow rules in order to obtain reward
B. follow rules in order to avoid punishment
C. define what is right by what they have learned from others, especially authority figures
D. self-define principles that may or may not match the dominant morals of the times
Answer:",mmlu,mmlu-35,Label.NONE
36,"The following are multiple choice questions (with answers) about high school psychology.

To which perspective are the roles of knowledge, information processing, and their interactions most central?
A. Psychoanalytic
B. Cognitive
C. Behaviorist
D. Evolutionary
Answer:",mmlu,mmlu-36,Label.NONE
37,"The following are multiple choice questions (with answers) about high school psychology.

Which of the following is primarily a chemical sense?
A. Touch
B. Vision
C. Taste
D. Hearing
Answer:",mmlu,mmlu-37,Label.NONE
38,"The following are multiple choice questions (with answers) about high school psychology.

A 7-year-old student arrived in the United States one year ago from a non-Englishspeaking country, where she achieved high scores in reading. Over the year, she has become fluent in social English. After a few months in a monolingual English second grade, her teacher refers her for evaluation because she has great difficulty with the basal reader used in the class. Two English proficiency tests administered to the student show that she performs above the mean for monolingual English grade peers in speaking and listening but well below the mean in reading and writing. She also performs well above the mean for grade peers on reading tests in her native language. Based on this information alone, which of the following is the most accurate interpretation?
A. Continued use of the student's native language in her home environment is interfering with her development of English.
B. The student's reading difficulty is an early indicator that she will have increased academic problems as her coursework requires more reading.
C. The discrepancy between the student's English social language skills and reading skills is expected given the richer context in which social skills are acquired.
D.  The discrepancy between the student's native language reading skills and English reading skills is related to the greater complexity of English.
Answer:",mmlu,mmlu-38,Label.NONE
39,"The following are multiple choice questions (with answers) about high school psychology.

The limbic system plays an important role in
A. maintaining balance.
B. regulating emotion.
C. monitoring arousal.
D. processing sensory information.
Answer:",mmlu,mmlu-39,Label.NONE
40,"The following are multiple choice questions (with answers) about high school psychology.

To demonstrate causation, a researcher must
A. manipulate the way a participant responds to some aspect of a situation
B. operationalize dependent and independent variables
C. develop a hypothesis that predicts the relationship between variables
D. show that the manipulation of one variable invariably leads to predicted changes in another
Answer:",mmlu,mmlu-40,Label.NONE
41,"The following are multiple choice questions (with answers) about high school psychology.

A special diet can prevent the expression of the trait for
A. Tay-Sachs syndrome
B. PKU (phenylketonuria)
C. Huntington's disease
D. Down syndrome
Answer:",mmlu,mmlu-41,Label.NONE
42,"The following are multiple choice questions (with answers) about high school psychology.

Which of the following is an example of an implicit memory?
A. describing the taste of the cake at your last birthday party
B. remembering how to tie a tie
C. recalling the name of your junior high school shop teacher
D. recognizing a celebrity
Answer:",mmlu,mmlu-42,Label.NONE
43,"The following are multiple choice questions (with answers) about high school psychology.

After collecting and analyzing the responses of 2,000 randomly selected study participants, Adeel finds that college juniors who work at paying jobs 15 hours a week get higher grades than juniors who don't have paying jobs or who work full time. Which of the following research methods did Adeel use?
A. experimental
B. naturalistic observation
C. case study
D. survey
Answer:",mmlu,mmlu-43,Label.NONE
44,"The following are multiple choice questions (with answers) about high school psychology.

Nat's therapist tells him to relax, close his eyes, and breathe slowly whenever he begins to experience fear associated with being in an enclosed space. The therapist is using a technique that is central to
A. person-centered therapy
B. psychoanalysis
C. rational-emotive therapy
D. systematic desensitization
Answer:",mmlu,mmlu-44,Label.NONE
45,"The following are multiple choice questions (with answers) about high school psychology.

Periods of special sensitivity to specific types of learning that shape the capacity for future development are known as
A. maturation periods
B. critical periods
C. primary development periods
D. secondary development periods
Answer:",mmlu,mmlu-45,Label.NONE
46,"The following are multiple choice questions (with answers) about high school psychology.

Areas of the brain that are damaged are referred to as having
A. brain lesions
B. hemispheres
C. brain lobes
D. cortical adhesions
Answer:",mmlu,mmlu-46,Label.NONE
47,"The following are multiple choice questions (with answers) about high school psychology.

Which of the following best summarizes a view of classical behaviorism?
A. Behavior is under the control of external stimuli that either reinforce or punish actions, thereby affecting the likelihood of the occurrence of these behaviors.
B. Behavior can be controlled by introspection.
C. Behavior is the result of competing motives that result from mental events that occur outside of one's awareness.
D. Behavior is influenced by internal drives and motivation.
Answer:",mmlu,mmlu-47,Label.NONE
48,"The following are multiple choice questions (with answers) about high school psychology.

A sixth-grade teacher is concerned because Kerry, a student in class, has been hostile to classmates. Which of the following teacher strategies is most likely to encourage Kerry to be more cooperative with classmates?
A. Preventing Kerry from participating in play or recess activities as a consequence of hostile behavior
B. Having Kerry memorize rules of behavior and write examples of how they would apply in the classroom
C. Withholding attention or approval from Kerry in response to hostile behavior
D. Implementing social skills training to teach Kerry appropriate replacement behaviors for hostile behaviors
Answer:",mmlu,mmlu-48,Label.NONE
49,"The following are multiple choice questions (with answers) about high school psychology.

Daniel is a toddler who lags behind his peers in terms of speech development. He avoids eye contact with people and resists alterations to routine. Daniel is most likely to be diagnosed with
A. Down syndrome.
B. fetal alcohol syndrome.
C. mental retardation.
D. autism.
Answer:",mmlu,mmlu-49,Label.NONE
50,"The following are multiple choice questions (with answers) about high school psychology.

Garcia and Koelling's research regarding learned aversions established that which of the following UCS and CS pairs are the most powerful and learned most quickly?
A. performing a task and receiving a food reward
B. nausea and food or drink
C. movement and shock
D. punishments and rewards
Answer:",mmlu,mmlu-50,Label.NONE
51,"The following are multiple choice questions (with answers) about high school psychology.

Which structure is found in the inner ear?
A. hammer
B. basilar membrane
C. tympanic membrane
D. pinna
Answer:",mmlu,mmlu-51,Label.NONE
52,"The following are multiple choice questions (with answers) about high school psychology.

Psychogenic amnesia is an indication of which kind of psychological disorder?
A. schizophrenic
B. anxiety
C. mood
D. dissociative
Answer:",mmlu,mmlu-52,Label.NONE
53,"The following are multiple choice questions (with answers) about high school psychology.

Although a man watched in horror as his wife and children were killed by a speeding truck as they crossed the street, he has no memory of the event and gets upset when people tell him he must remember. The man is most likely suffering from
A. panic disorder
B. post-traumatic stress disorder
C. dissociative amnesia
D. bipolar disorder
Answer:",mmlu,mmlu-53,Label.NONE
54,"The following are multiple choice questions (with answers) about high school psychology.

Michelle watches David Letterman on television, but doesn't recognize him when she walks past him in Manhattan. Which effect on perception does this best illustrate?
A. convergence
B. context
C. proximity
D. closure
Answer:",mmlu,mmlu-54,Label.NONE
55,"The following are multiple choice questions (with answers) about high school psychology.

In a meeting with the school psychologist, Ms. Harcar, a new sixth-grade teacher, expresses some concerns about a student, Anthony. The school psychologist has worked with the boy and knows him well. Anthony has a mild learning disability and receives academic support. He is doing well on a daily basis but has difficulty performing on tests. The school psychologist discusses ways in which Ms. Harcar could incorporate study-skills training into classroom activities. With regard to study-skills training, the school psychologist should stress which of the following principles while advising Ms. Harcar?
A. The study skills of students with disabilities are improved when they are given a single, specific study strategy to follow for all subjects.
B. Students with disabilities often develop study skills on their own and need only some guidance and reinforcement by the teacher.
C. Training in study skills needs to include helping students to guide their own thinking to organize their own study behaviors and to use varied study approaches.
D. Study strategies are best taught in a small group by having students practice collaborative problem-solving activities modeled by the teacher.
Answer:",mmlu,mmlu-55,Label.NONE
56,"The following are multiple choice questions (with answers) about high school psychology.

In class, John's teacher tells him that she will give him the coin and bill for each picture he can correctly identify on the face of the penny, nickel, dime, quarter, half-dollar, dollar bill, and five-dollar bill. John cannot identify any of them although he has been handling money for 17 years. His inability to remember the pictures most likely results from
A. confabulation
B. failure to reconstruct
C. failure to encode
D. deep processing
Answer:",mmlu,mmlu-56,Label.MATH
57,"The following are multiple choice questions (with answers) about high school psychology.

The somatic nervous system is part of the
A. central nervous system.
B. peripheral nervous system.
C. autonomic nervous system.
D. parasympathetic nervous system.
Answer:",mmlu,mmlu-57,Label.NONE
58,"The following are multiple choice questions (with answers) about high school psychology.

Professor Ek is interested in studying online bullying behaviors of middle school students. Which of the following research method choices (and the rationale for the choice) is the most appropriate?
A. Experiment-the most convenient and ethical way to study online bullying is to randomly assign half of the participants to a group who experiences the independent variable (online bullying).
B. Correlation-it would be unethical to purposefully expose middle school students to bullying behaviors, so Professor Ek should examine variables that correlate with existing instances of online bullying.
C. Naturalistic observation-observing instances of online bullying by monitoring middle school students' social networking behavior would provide the most accurate data and not raise important privacy concerns, because social networks are considered ""public"" space.
D. Survey-self-reports about online bullying behaviors and responses to these behaviors would likely provide the most accurate descriptions of bullying and its impact.
Answer:",mmlu,mmlu-58,Label.NONE
59,"The following are multiple choice questions (with answers) about high school psychology.

In the rock opera Tommy, Tommy becomes deaf and blind after witnessing a terrible murder, although there is nothing organically wrong with his ears or eyes. Tommy is suffering from
A. panic disorder
B. post-traumatic stress disorder
C. conversion disorder
D. obsessive-compulsive disorder
Answer:",mmlu,mmlu-59,Label.NONE
60,"The following are multiple choice questions (with answers) about high school psychology.

The ""c"" in the word cat is best described as a
A. phoneme.
B. morpheme.
C. holophrase.
D. syllable.
Answer:",mmlu,mmlu-60,Label.NONE
61,"The following are multiple choice questions (with answers) about high school psychology.

Xavier is beginning his first year of college. He is eager to find a few other freshmen to ""hang out"" with. Psychologists would say that Xavier is motivated by a(n)
A. fraternization need
B. assimilation need
C. attachment need
D. affiliation need
Answer:",mmlu,mmlu-61,Label.NONE
62,"The following are multiple choice questions (with answers) about high school psychology.

Research indicates that a test participant exposed to a list of positive words and then asked to recall the words from that list a week later will be more likely to remember those words if he
A. is tested by a researcher who deliberately exhibits a positive attitude
B. is in a positive mood when initially exposed to the words
C. considers himself a ""positive"" person, regardless of his mood during the experience
D. considers the initial testing experience positive
Answer:",mmlu,mmlu-62,Label.NONE
63,"The following are multiple choice questions (with answers) about high school psychology.

All of the following are characteristic of physiological arousal EXCEPT
A. dilation of the pupils
B. increase in salivation
C. increase in perspiration
D. increase in secretion of stress hormones
Answer:",mmlu,mmlu-63,Label.NONE
64,"The following are multiple choice questions (with answers) about high school psychology.

What color are the shortest electromagnetic waves humans can see?
A. green
B. violet
C. red
D. orange
Answer:",mmlu,mmlu-64,Label.NONE
65,"The following are multiple choice questions (with answers) about high school psychology.

One cause of the deinstitutionalization of many psychiatric patients in the mid-1900s was
A. an increase in government funding.
B. the movement for the rights of the mentally ill.
C. the creation of new medications.
D. an improvement in psychotherapy.
Answer:",mmlu,mmlu-65,Label.NONE
66,"The following are multiple choice questions (with answers) about high school psychology.

Which of the following would play a role in quickly alerting you to a gas leak in your car?
A. olfactory receptors
B. gustatory receptors
C. feature detectors
D. basilar membrane
Answer:",mmlu,mmlu-66,Label.NONE
67,"The following are multiple choice questions (with answers) about high school psychology.

Garcia and Koelling's research regarding learned aversions established that which of the following UCS and CS pairs are the most powerful and learned most quickly?
A. performing a task and receiving a food reward
B. nausea and food or drink
C. movement and shock
D. punishments and rewards
Answer:",mmlu,mmlu-67,Label.NONE
68,"The following are multiple choice questions (with answers) about high school psychology.

A school psychologist is providing feedback to a student's parents regarding the student's performance on a measure of academic achievement. To explain the concept of grade equivalent, the school psychologist should explain that it is
A. the average score on that measure obtained by students in a given grade
B. the average score on that measure obtained by students at a given age
C. the grade in which a student should be placed in school
D. utilized to determine accountability among peers
Answer:",mmlu,mmlu-68,Label.NONE
69,"The following are multiple choice questions (with answers) about high school psychology.

Which of the following types of data involves counting the number of occurrences of a behavior observed during a specified time period?
A. Duration recording
B. Latency recording
C. Event recording
D. Whole-interval recording
Answer:",mmlu,mmlu-69,Label.NONE
70,"The following are multiple choice questions (with answers) about high school psychology.

Which of the following structures is located at the most central and protected part of the brain?
A. somato-sensory cortex
B. cerebellum
C. cerebral cortex
D. medulla
Answer:",mmlu,mmlu-70,Label.NONE
71,"The following are multiple choice questions (with answers) about high school psychology.

Abnormal behavior can be defined as maladaptive behavior according to
A. biologists
B. behaviorists
C. psychoanalysts
D. humanists
Answer:",mmlu,mmlu-71,Label.NONE
72,"The following are multiple choice questions (with answers) about high school psychology.

Which personality theory is criticized for having an unrealistically optimistic view of human nature?
A. cognitive
B. biological
C. humanistic
D. trait
Answer:",mmlu,mmlu-72,Label.NONE
73,"The following are multiple choice questions (with answers) about high school psychology.

""Get cookie,"" best exemplifies
A. babbling
B. cooing
C. holophrases
D. telegraphic speech
Answer:",mmlu,mmlu-73,Label.NONE
74,"The following are multiple choice questions (with answers) about high school psychology.

What area of psychology focuses on the study of subjective well-being, optimism, and happiness?
A. psychometrics
B. human factors psychology
C. social psychology
D. positive psychology
Answer:",mmlu,mmlu-74,Label.NONE
75,"The following are multiple choice questions (with answers) about high school psychology.

A disorder characterized by delusions of persecution, hallucinations, and disordered thinking is
A. paranoid schizophrenia
B. anorexia nervosa
C. conversion disorder
D. hypochondriasis
Answer:",mmlu,mmlu-75,Label.NONE
76,"The following are multiple choice questions (with answers) about high school psychology.

Which of the following responses was most likely acquired through classical conditioning?
A. The anxiety reaction of a woman who is driving on the highway for the first time after being involved in a major accident on that highway
B. The frightened cry of a baby who is disoriented upon waking up from a nap
C. The uncontrollable blinking of a contact lens wearer who has just gotten something in his eye
D. The startled cry of a child who has just been awakened in the middle of the night by a loud clap of thunder
Answer:",mmlu,mmlu-76,Label.NONE
77,"The following are multiple choice questions (with answers) about high school psychology.

Which of the following disorders is most likely related to the amount of light to which a susceptible person is exposed?
A. seasonal affective disorder
B. claustrophobia
C. Alzheimer's disease
D. catatonic schizophrenia
Answer:",mmlu,mmlu-77,Label.NONE
78,"The following are multiple choice questions (with answers) about high school psychology.

Which of the following clinicians most likely follows Carl Rogers's approach to psychotherapy?
A. Dr. Jones, who emphasizes the need for modification of undesirable behaviors in his patients
B. Terence Springer, who counsels individuals to find their inner spirituality and develop their relationship with a supreme being
C. Cathy Cooper, who is an empathic counselor who encourages clients through unconditional support to find their own path to better health and growth
D. Utrese Leed, who creates a framework for her patients that defines ideal psychological growth and development and who supports their efforts toward professional achievement
Answer:",mmlu,mmlu-78,Label.NONE
79,"The following are multiple choice questions (with answers) about high school psychology.

Children who suffer brain damage may be able to regain their physical and mental abilities more quickly than older brain damage patients due to which of the following properties of the brain?
A. contralateral control
B. Klinefelter's syndrome
C. effective psychological environment
D. brain plasticity
Answer:",mmlu,mmlu-79,Label.NONE
80,"The following are multiple choice questions (with answers) about high school psychology.

Mr. Thomas, a school psychologist, works with Ms. Riddle, a special education teacher, to meet the needs of Mark, a student with autism spectrum disorder. Mr. Thomas does not work with Mark directly; Ms. Riddle acts as his mediator. This collaboration is an example of which consultation model?
A. Systems
B. Resource
C. Triadic
D. Adaptive learning environments
Answer:",mmlu,mmlu-80,Label.NONE
81,"The following are multiple choice questions (with answers) about high school psychology.

Which of the following approaches emphasizes the importance of people's feelings and views human nature as naturally positive and growth seeking?
A. biological
B. behavioral
C. cognitive
D. humanistic
Answer:",mmlu,mmlu-81,Label.NONE
82,"The following are multiple choice questions (with answers) about high school psychology.

A pigeon trained to peck at a green light pecks at a yellow light also. This illustrates
A. generalization
B. discrimination
C. extinction
D. spontaneous recovery
Answer:",mmlu,mmlu-82,Label.NONE
83,"The following are multiple choice questions (with answers) about high school psychology.

The medical model of psychologically disordered behavior is most likely to be criticized for neglecting the importance of
A. depression
B. anxiety disorders
C. neurotransmitters
D. social circumstances
Answer:",mmlu,mmlu-83,Label.NONE
84,"The following are multiple choice questions (with answers) about high school psychology.

Javier wants to study the effects on achievement of taking a course in chemistry in the afternoon, rather than in the morning. A teacher has chemistry classes with the same number of students at 8:30 A.M. and 1:00 P.M., and volunteers to participate with her classes. A major problem in this study would be
A. poor replication
B. lack of a hypothesis
C. confounding variables
D. difficulty in obtaining informed consent
Answer:",mmlu,mmlu-84,Label.NONE
85,"The following are multiple choice questions (with answers) about high school psychology.

Learned helplessness is most likely to be directly related to
A. the Barnum effect.
B. self-serving bias.
C. an external locus of control.
D. unconditional positive regard.
Answer:",mmlu,mmlu-85,Label.NONE
86,"The following are multiple choice questions (with answers) about high school psychology.

Which of the following is the strongest piece of evidence for the idea that animals are capable of developing and using a sophisticated language?
A. The discovery of physical structures in animal brains are analogous to the language acquisition device in humans.
B. Primates quickly learn words that result in food rewards.
C. Systems of communication have been documented in species from honeybees to dolphins.
D. Apes have been able to use the words they know to express novel concepts.
Answer:",mmlu,mmlu-86,Label.NONE
87,"The following are multiple choice questions (with answers) about high school psychology.

The scores of Brian's team on the quiz were: 8, 6, 9, 7, 10, 9, 5, 4, 9. The median of the team's scores is
A. 9
B. 8
C. 7.5
D. 7
Answer:",mmlu,mmlu-87,Label.NONE
88,"The following are multiple choice questions (with answers) about high school psychology.

Alpha waves are most closely associated with
A. the hypnagogic state
B. Stage 2 sleep
C. Stage 3 sleep
D. Stage 4 sleep
Answer:",mmlu,mmlu-88,Label.NONE
89,"The following are multiple choice questions (with answers) about high school psychology.

Which of the following scans can image brain function?
A. I only
B. II only
C. III only
D. II and III only
Answer:",mmlu,mmlu-89,Label.NONE
90,"The following are multiple choice questions (with answers) about high school psychology.

Memory research indicates that memories may be physically stored in the brain through strengthened connections between brain neurons. What is this process called?
A. proactive interference
B. long-term potentiation
C. state-dependent memory
D. semantic memory
Answer:",mmlu,mmlu-90,Label.NONE
91,"The following are multiple choice questions (with answers) about high school psychology.

Human senses can be divided into which two major categories based on what the senses gather from the outside world?
A. sensation and perception
B. conduction and transduction
C. energy and chemical
D. bichromatic and trichromatic
Answer:",mmlu,mmlu-91,Label.NONE
92,"The following are multiple choice questions (with answers) about high school psychology.

Within a multimethod model of assessment, child interviews are most helpful for which purpose?
A. Incorporating a strength-based perspective
B. Meeting legal guidelines for a comprehensive assessment
C. Providing an accurate timeline of when a problem began and how it changed over time
D. Establishing rapport to better understand the child's perspective on a problem
Answer:",mmlu,mmlu-92,Label.NONE
93,"The following are multiple choice questions (with answers) about high school psychology.

Which of the following samples would be considered most representative of male college students?
A. A group of thirty fraternity brothers from Penn State
B. A random sample taken between classes in the business wing of various universities
C. Sixty male members of each class from Princeton, Yale, Harvard, Dartmouth, and Columbia
D. Twenty male members of each class from a cross-section of colleges and universities
Answer:",mmlu,mmlu-93,Label.NONE
94,"The following are multiple choice questions (with answers) about high school psychology.

A person who experiences flashbacks and nightmares after being involved in a serious car accident is likely to be diagnosed with which psychological disorder?
A. dissociative identity disorder
B. bipolar disorder
C. schizophrenia
D. post-traumatic stress disorder
Answer:",mmlu,mmlu-94,Label.NONE
