,prompt,source,prompt_id,prediction
13,"The following are multiple choice questions (with answers) about business ethics.

What are the three differing types of stakeholder theory according to Donaldson and Preston (1995)?
A. Normative, Descriptive and Economic
B. Normative, Moral and Instrumental
C. Political, Descriptive and Instrumental
D. Normative, Descriptive and Instrumental
Answer:",mmlu,mmlu-13,Label.NONE
14,"The following are multiple choice questions (with answers) about business ethics.

The Right to _______ has been a long-standing ethical concern for employees which today are addressed in most developed countries through a dense network of occupational health, safety and environmental regulations companies must abide by.
A. Work-life balance
B. Healthy and safe working conditions
C. Employee privacy
D. Free Speech
Answer:",mmlu,mmlu-14,Label.NONE
15,"The following are multiple choice questions (with answers) about business ethics.

Which of the following would most effectively act as the primary objective of a business organisation?
A. To make a profit
B. To procure resources
C. To communicate with shareholders
D. To mediate between the organisation and the environment
Answer:",mmlu,mmlu-15,Label.NONE
16,"The following are multiple choice questions (with answers) about business ethics.

What is the enlightened self-interest model of CSR?
A. That it is in an organization's own best interest to put itself first rather than its ethics
B. That it is in an organization's best interest to consider what a shareholder would want
C. That it is in an organization's own best interest to act in an ethical way
D. That it is in an organization's own best interest to follow the legislation and abide by the law
Answer:",mmlu,mmlu-16,Label.NONE
17,"The following are multiple choice questions (with answers) about business ethics.

________ is the right of a consumer to control what information companies can collect about them and how it is stored, used and shared.
A. Consumer inclusion
B. Consumer control
C. Consumer privacy
D. Consumer exclusion
Answer:",mmlu,mmlu-17,Label.NONE
18,"The following are multiple choice questions (with answers) about business ethics.

The Anglo-American model being considered the best model in light of the recession in the late 2000s.
A. 1,2,3
B. 1,3,4
C. 2,3,4
D. 1,2,3,4
Answer:",mmlu,mmlu-18,Label.NONE
19,"The following are multiple choice questions (with answers) about business ethics.

_______ economy is the term used to describe individuals being hired for a specific task rather than on a long-term basis. While this results in _________ which is beneficial for businesses, issues for those employed in such a manner relate to increased ________, uncertainty and a lack of _______.
A. Gig, Flexibility, Risk, Social welfare structures
B. Sharing, Risk, Flexibility, Autonomy
C. Gig, Risk, Flexibility, Autonomy
D. Sharing, Flexibility, Risk, Social welfare structures
Answer:",mmlu,mmlu-19,Label.NONE
20,"The following are multiple choice questions (with answers) about business ethics.

The Theory of _________ posits that 3 three levels of moral reasoning exist which an individual can engage in to assess ethical issues, dependant on their cognitive capacity.
A. Egoism
B. Cognitive moral development
C. Power distance
D. Uncertainty avoidance
Answer:",mmlu,mmlu-20,Label.NONE
21,"The following are multiple choice questions (with answers) about business ethics.

_______ theory can be described as a code of conduct to which all rational beings should adhere. This contrasts with ________ morality which is the code of conduct adopted by a particular group or society.
A. Descriptive, Normative
B. Normative, Instrumental
C. Normative, Descriptive
D. Ethical, Descriptive
Answer:",mmlu,mmlu-21,Label.NONE
22,"The following are multiple choice questions (with answers) about business ethics.

___________, ___________ and __________ are all factors which can impact the moral intensity
A. Social consensus, Temporal immediacy, Proximity
B. Proximity, Social dissensus, Futility of effect
C. Proximity, Temporal immediacy, Social dissensus
D. Social dissensus, Cultural immediacy, Proximity
Answer:",mmlu,mmlu-22,Label.NONE
23,"The following are multiple choice questions (with answers) about business ethics.

Better access to certain markets, differentiation of products, and the sale of pollution-control technology are ways in which better environmental performance can:
A. Increase Revenue
B. Increase Costs
C. Decrease Revenue
D. Decrease Costs
Answer:",mmlu,mmlu-23,Label.NONE
24,"The following are multiple choice questions (with answers) about business ethics.

_______ is the term used to describe the ongoing approval and acceptance of a company's activities by society, especially among local communities and civil societies.
A. Enlightened self interest
B. Social licence to operate
C. Community approval
D. Supply chain responsibility
Answer:",mmlu,mmlu-24,Label.NONE
25,"The following are multiple choice questions (with answers) about business ethics.

The degree to which corporate decisions, policies, activities and impacts are acknowledged and made visible to relevant stakeholders is known as ________
A. Corporate Opaqueness
B. Corporate Transparency
C. Corporate Openness
D. Corporate Visibility
Answer:",mmlu,mmlu-25,Label.NONE
26,"The following are multiple choice questions (with answers) about business ethics.

 _________, such as _______ and _______ are processes by which organisations implement environmental goals, policies and responsibilities and ensure regular auditing and reporting, which go beyond legal compliance.
A. Environmental management systems, SA8000, EMAS
B. Social accountability standards, ISO14001, SA8000
C. Environmental management systems, ISO14001, EMAS
D. Social accountability standards, EMAS, SA8000
Answer:",mmlu,mmlu-26,Label.NONE
27,"The following are multiple choice questions (with answers) about business ethics.

The so-called BRIC countries (Brazil, Russia, India and _______) tend to follow a __________ approach to corporate governance. However, recently this has tended to move towards more _______-based mechanisms.
A. Canada, Market, Relationship
B. China, Market, Relationship
C. Canada, Relationship, Market
D. China, Relationship, Market
Answer:",mmlu,mmlu-27,Label.NONE
28,"The following are multiple choice questions (with answers) about business ethics.

A stakeholder orientation includes all of the following activities except:
A. Generating Data About Stakeholder Groups
B. Assessing The Firm's Effects On Stakeholder Groups
C. Distributing Stakeholder Information Throughout The Firm
D. Minimizing The Influence Of Stakeholder Information On The Firm
Answer:",mmlu,mmlu-28,Label.NONE
29,"The following are multiple choice questions (with answers) about business ethics.

Ethical issues related to marketing communications include the fact that they are _________ and unavoidable, they create ________ needs, reinforce _________ and perpetuate _________ and ______.
A. Intrusive, Artificial, Consumerism, Insecurity, Social Stereotypes
B. Intrusive, Artificial, De-materialism, Security, Happiness
C. Intrusive, Real, Consumerism, Insecurity, Happiness
D. Intrusive, Real, De-materialism, Security, Social stereotypes
Answer:",mmlu,mmlu-29,Label.NONE
30,"The following are multiple choice questions (with answers) about business ethics.

In order to try and align the interest of shareholders and senior management of a company, _________ are often made available to _______ of a company, to ensure that it is in their interests to increase _______ and dividend performance.
A. Share options, Senior managers, Share Price
B. Share options, All employees, Share Price
C. Non-financial remunerations, Senior managers, Employee Satisfaction
D. Non-financial remunerations, All employees, Employee Satisfaction
Answer:",mmlu,mmlu-30,Label.NONE
31,"The following are multiple choice questions (with answers) about business ethics.

Predatory pricing.
A. 1,2,4
B. 1,2,3,4
C. 1,2
D. 1,4
Answer:",mmlu,mmlu-31,Label.NONE
32,"The following are multiple choice questions (with answers) about business ethics.

There are a number of means by which can influence _______. These include _________to decision maker, varying from very direct modes to indirect modes, _________, being either public or private and ________ of communication.
A. Government, Avenue of approach, Breadth of transmission, Content
B. Consumers, Avenue of approach, Height of transmission, Content
C. Government, Breath of transmission, Avenue of approach, Content
D. Employees, Breadth of transmission, Content, Avenue of approach
Answer:",mmlu,mmlu-32,Label.NONE
33,"The following are multiple choice questions (with answers) about business ethics.

Pick the correct description of the following term: Utilitarianism is…
A. A theory which states that an action is morally incorrect if it promotes the greatest good for the greatest number
B. A theory which states that an action is morally right if it promotes the greatest good for the decision maker
C. A theory which states that an action is morally right if it promotes the greatest good for the smallest number
D. A theory which states that an action is morally right if it promotes the greatest good for the greatest number
Answer:",mmlu,mmlu-33,Label.NONE
34,"The following are multiple choice questions (with answers) about business ethics.

Cognitive ______ models such as the Theory of _________ serve to try and explain consumer behaviour, but arguably somewhat oversimplify and overestimate individual ________.
A. Decision, Market equilibrium, Rationality
B. Attitudinal, Planned Behaviour, Social pressures
C. Decision, Planned behaviour, Rationality
D. Attitudinal, Market equilibrium, Social pressures
Answer:",mmlu,mmlu-34,Label.NONE
35,"The following are multiple choice questions (with answers) about business ethics.

____________ refers to a strategic process involving stakeholder assessment to create long-term relationships with customers, while maintaining, supporting, and enhancing the natural environment.
A. Eco-strategy
B. Green Marketing
C. Superfund reauthorization
D. Recycle and reprocess management
Answer:",mmlu,mmlu-35,Label.NONE
36,"The following are multiple choice questions (with answers) about business ethics.

Sustainability can broadly be defined as
A. The short-term maintenance of systems according to environmental, economic and social considerations
B. The long-term maintenance of processes according to environmental, economic and cultural considerations.
C. The short-term maintenance of systems according to environmental, political and social considerations.
D. The long-term maintenance of systems according to environmental, economic and social considerations.
Answer:",mmlu,mmlu-36,Label.NONE
37,"The following are multiple choice questions (with answers) about business ethics.

Which of the three following organisational characteristics of small businesses tend to characterise their engagement with business related issues?
A. Size and complexity, owner and family member influence on the organisation, shareholder and stakeholder power
B. Lack of organisational resources, size and complexity, owner and family member influence
C. Informal relationships, owner and family member influence on the organisation, lack of organisational resources
D. Bureaucratic and formal organisational structure, lack of organisational resources, conflicts of interest
Answer:",mmlu,mmlu-37,Label.NONE
38,"The following are multiple choice questions (with answers) about business ethics.

A(n) __________ is a ________, __________ framework which goes beyond linear functions, operations and transactions to produce a certain commodity or product
A. International supply chain, Static, Disconnected
B. Global production network, Dynamic, Relational
C. International supply chain, Dynamic, Disconnected
D. Global production network, Static, Relational
Answer:",mmlu,mmlu-38,Label.NONE
39,"The following are multiple choice questions (with answers) about business ethics.

Demand reduction.
A. 1,3,4
B. 2,3,4
C. 1,2,3
D. 1,2,4
Answer:",mmlu,mmlu-39,Label.NONE
40,"The following are multiple choice questions (with answers) about business ethics.

 Although the benefit and contribution of civil society in encouraging sustainability, lobbying on important issues and helping the needy are taken for granted in many places, in many other countries, such as _____ and ______ civil society is far less developed than in, for instance, _______.
A. Russia, China, Britain
B. Norway, China, Russia
C. Britain, United States, Australia
D. Canada, Russia, United States
Answer:",mmlu,mmlu-40,Label.NONE
41,"The following are multiple choice questions (with answers) about business ethics.

The extent to which an individual is able to creatively consider the consequences of, resolutions to, and issues associated with moral decision making is known as _________.
A. Moral imagination
B. Ethical reflexivity
C. Moral originality
D. Moral reflexivity
Answer:",mmlu,mmlu-41,Label.NONE
42,"The following are multiple choice questions (with answers) about business ethics.

When negotiating using unethical practices, businesses can risk _______, if the negotiations are part of a longer-term business association, as well as a ___________ and __________, as negotiations can impact company image and stymy progress.
A. Rigid negotiations, Enhanced reputation, Greater opportunities
B. Damaged relationships, Sullied reputation, Lost opportunities
C. Rigid negotiations, Sullied Reputation, Lost opportunities
D. Damaged relationships, Rigid negotiations, Lost opportunities
Answer:",mmlu,mmlu-42,Label.NONE
43,"The following are multiple choice questions (with answers) about business ethics.

________ is the use of language of to mask or expose the ethical nature of decisions, actions and behaviours.
A. Ethical splicing
B. Moral framing
C. Ethical window dressing
D. Moral splicing
Answer:",mmlu,mmlu-43,Label.NONE
44,"The following are multiple choice questions (with answers) about business ethics.

The extent to which an individual believes they can control their life is determined by their __________.
A. Moral imagination
B. Personal integrity
C. Cognitive moral development
D. Locus of control
Answer:",mmlu,mmlu-44,Label.NONE
45,"The following are multiple choice questions (with answers) about business ethics.

The enforcement of company privacy is complex as corporations are somewhat __________, as there are few clear barriers to define their limits, it is difficult to _________ due to the number of individuals involved and much corporate activity takes place in ________.
A. Boundaryless, Control information, Private spaces
B. Public spaces, Maintain individual privacy, Private spaces
C. Boundaryless, Control information, Public spaces
D. Private spaces, Maintain individual privacy, Public spaces
Answer:",mmlu,mmlu-45,Label.NONE
46,"The following are multiple choice questions (with answers) about business ethics.

What term can be used to describe 'the hypothetical agreement between member of society and those who govern it which establishes the inter-relationships, rights and responsibilities on a fair basis'?
A. Social Contract
B. Duty Ethics
C. Consequentialism
D. Virtue Ethics
Answer:",mmlu,mmlu-46,Label.NONE
47,"The following are multiple choice questions (with answers) about business ethics.

Businesses have _____ within society and have the potential to provide a ____ to society while ____ has the potential to inflict enormous harm on individuals, communities and the environment.
A. Little power, Small contribution, Business malpractice
B. Little power, Major contribution, Corporate social responsibility
C. Huge power, Small contribution, Corporate social responsibility
D. Huge power, Major contribution, Business malpractice
Answer:",mmlu,mmlu-47,Label.NONE
48,"The following are multiple choice questions (with answers) about business ethics.

According Carroll what four categories or aspects can corporate social responsibility be broken down into?
A. Political, Legal, Ethical and Philanthropic
B. Economic, Legal, Ethical and Philanthropic
C. Economic, Legal, Cultural and Philanthropic
D. Economic, Legal, Ethical and Environmental
Answer:",mmlu,mmlu-48,Label.NONE
49,"The following are multiple choice questions (with answers) about business ethics.

Affirmative action involves ________ attempts to target ______ who are _________ within an organisation's workforce, for instance by trying to ______ the proportion of women, disabled or racial minorities in senior management positions.
A. Proactive, Groups, Under-represented, Increase
B. Passive, Groups, Under-represented, Retain
C. Proactive, Individuals, Represented, Increase
D. Passive, Individuals, Represented, Retain
Answer:",mmlu,mmlu-49,Label.NONE
50,"The following are multiple choice questions (with answers) about business ethics.

Traditionally consumer rights were based on the notion of _______ or _______ where the responsibility lay with consumer to avoid subpar products. However, this has gradually eroded due to increased ________ at a ________, EU and UN level.
A. Caveat emptor, Company Responsibility, Informal codes, International
B. Caveat emptor, Buyer beware, Regulation, National
C. Cemptor Eaveat, Buyer beware, Regulation, National
D. Cemptor Eaveat, Company Responsibility, Informal Codes, International
Answer:",mmlu,mmlu-50,Label.NONE
51,"The following are multiple choice questions (with answers) about business ethics.

The state of being unable to make an informed, reasoned decision about a product purchase is known as?
A. Consumer inclusion
B. Consumer competence
C. Consumer exclusion
D. Consumer vulnerability
Answer:",mmlu,mmlu-51,Label.NONE
52,"The following are multiple choice questions (with answers) about business ethics.

According to Mitchell et al (1997) ______, the perceived ability of a stakeholder to influence organisational action, ________ whether the organisation perceives the stakeholder's actions as desirable, proper and appropriate and ________, the immediacy of attention the stakeholder claims require, determine stakeholder ________.
A. Power, Legitimacy, Salience Urgency
B. Legitimacy, Urgency, Salience, Power
C. Power, Legitimacy, Urgency, Salience
D. Salience, Power, Urgency, Legitimacy
Answer:",mmlu,mmlu-52,Label.NONE
53,"The following are multiple choice questions (with answers) about business ethics.

_______ and _______ are both examples of _______ -based theories which are based on basic universal principles of right and wrong.
A. Ethics of duty, Ethics of rights and justice, Principle
B. Utilitarianism, Egoism, Principle
C. Ethics of duty, Utilitarianism, Consequentialist
D. Egoism, Ethics of rights and justice, Consequentialist
Answer:",mmlu,mmlu-53,Label.NONE
54,"The following are multiple choice questions (with answers) about business ethics.

The complexity of the theory.
A. 1,2,3,4
B. 1,3,4
C. 1,2,3
D. 1,2,4
Answer:",mmlu,mmlu-54,Label.NONE
55,"The following are multiple choice questions (with answers) about business ethics.

________ is any business effort to influence government or public policy. It includes activities such as __________, political advertising, financial contributions, ________ action and political ________.
A. Private regulation, Lobbying, Environmental, Fundraising
B. Private regulation, Consumer Marketing, Legal, Fundraising
C. Corporate political activity, Lobbying, Legal, Campaigning
D. Corporate political activity, Consumer marketing, Environmental, Campaigning
Answer:",mmlu,mmlu-55,Label.NONE
56,"The following are multiple choice questions (with answers) about business ethics.

_________ such as the ________ in the United States is a key factor in driving ethical business practices.
A. Legislation, Sarbanes-Oxley Act
B. Internal company policy, Unethical corporate practices act
C. Internal company policy, Sarbanes-Oxley Act
D. Legislation, Unethical corporate practices act
Answer:",mmlu,mmlu-56,Label.NONE
57,"The following are multiple choice questions (with answers) about business ethics.

 _______, where actors are convinced that their actions harms nobody, _______ where actors argue that their norm violation is an attempt to realize higher-order values and ________ , where actors argue they are owed something, are all strategies for justifying or denying unethical behaviour.
A. Appeal to higher loyalties, Denial of injury, Metaphor of the ledger
B. Appeal to higher loyalties, Metaphor of the ledger, Denial of injury
C. Denial of injury, Appeal to higher loyalties, Metaphor of the ledger
D. Denial of injury, Metaphor of the ledger, Appeal to higher loyalties,
Answer:",mmlu,mmlu-57,Label.NONE
58,"The following are multiple choice questions (with answers) about business ethics.

Which of the following is not one the underlying principles of the corporate governance Combined Code of Practice?
A. Openness
B. Integrity
C. Availability
D. Acceptability
Answer:",mmlu,mmlu-58,Label.NONE
59,"The following are multiple choice questions (with answers) about business ethics.

Factors that impact ethical decision making can be broadly broken down into ________ factors, related to the unique characteristics of a person, and _________ factors, which are features of the person's environment or the particular issue.
A. Tailored, Individual
B. Situational, Individual
C. Situational, Tailored
D. Individual, Situational
Answer:",mmlu,mmlu-59,Label.NONE
60,"The following are multiple choice questions (with answers) about business ethics.

_____ is a key driving force shaping the current and future state of business ethics, in particular regarding _____, ______ and _____ related issues.
A. Globalisation, Cultural, Legal, Accountability
B. Nationalisation, Cultural, Environmental, Accountability
C. Privatisation, Cultural, Legal, Accountability
D. Globalisation, Technological, Financial, Accountability
Answer:",mmlu,mmlu-60,Label.NONE
61,"The following are multiple choice questions (with answers) about business ethics.

CSO's frequently spend too much time communicating their performance measures and too much time devising them with input from beneficiaries.
A. 2,3
B. 1,3
C. 3,4
D. 1,2,3,4
Answer:",mmlu,mmlu-61,Label.NONE
62,"The following are multiple choice questions (with answers) about business ethics.

The race to the ______ is when, due to increased ________, countries compete for foreign investment through companies' relocation decisions by weakening their ______ and _____ standards.
A. Bottom, Globalisation, Social, Environmental
B. Top, Globalisation, Political, Environmental
C. Bottom, Standardisation, Social, Economic
D. Top, Standardisation, Political, Economic
Answer:",mmlu,mmlu-62,Label.NONE
63,"The following are multiple choice questions (with answers) about business ethics.

Managers are entrusted to run the company in the best interest of ________. Specifically, they have a duty to act for the benefit of the company, as well as a duty of ________ and of _______.
A. Shareholders, Care and Skill, Diligence
B. Stakeholder, Care and Skill, Diligence
C. Shareholders, Self-interest, Diligence
D. Stakeholders, Care and skill, Self-interest
Answer:",mmlu,mmlu-63,Label.NONE
64,"The following are multiple choice questions (with answers) about business ethics.

Replacing supply chains with _______ enhances the importance of product _______as well as a fundamental redesign of every activity a firm engages in that produces _______.
A. Supply loops, Recapture, Waste
B. Supply loops, Redesign, Profit
C. Global production networks, Recapture, Waste
D. Global production networks, Redesign, Profit
Answer:",mmlu,mmlu-64,Label.NONE
65,"The following are multiple choice questions (with answers) about business ethics.

A company may become insolvent if it
A. has negative working capital
B. cannot meet its budgeted level of profit
C. makes a loss
D. cannot pay creditors in full after realisation of its assets
Answer:",mmlu,mmlu-65,Label.NONE
66,"The following are multiple choice questions (with answers) about business ethics.

The ISO 26000 standard on ________ is emblematic of a number of trends emerging within the shared global governance space. Specifically, these trends concern, more deliberation and ________, greater focus on the _______ rather than outcomes and more _______ rather than specific norms.
A. Social responsibility, Collaboration, Process, Frameworks
B. Social responsibility, Individualism, Process, Legislation
C. Environmental responsibility, Individualism, Inputs, Frameworks
D. Environmental responsibility, Collaboration, Inputs, Legislation
Answer:",mmlu,mmlu-66,Label.NONE
67,"The following are multiple choice questions (with answers) about business ethics.

The ___________, otherwise known as _________ was launched in 1997 and is a global workplace standard that covers key labour rights such as working hours, forced labour and discrimination, with compliance being certified by independent auditors.
A. Social accountability standard, SA 8000
B. Social accountability standard, SA 9000
C. Sarbanes-Oxley Act, SA 8000
D. Sarbanes-Oxley Act, SA 9000
Answer:",mmlu,mmlu-67,Label.NONE
68,"The following are multiple choice questions (with answers) about business ethics.

Managers and directors have a fiduciary responsibility to protect the investment of shareholders.
A. 1,3,4
B. 1,2,3,
C. 1,2,4
D. 2,3,4
Answer:",mmlu,mmlu-68,Label.NONE
69,"The following are multiple choice questions (with answers) about business ethics.

Cultural homogenization.
A. 1,3,4
B. 1,2,3
C. 1,2,3,4
D. 2,3,4
Answer:",mmlu,mmlu-69,Label.NONE
70,"The following are multiple choice questions (with answers) about business ethics.

Insider trading undermines the fiduciary relationship.
A. 1,2,3
B. 1,2,4
C. 2,3,4
D. 1,2,3,4
Answer:",mmlu,mmlu-70,Label.NONE
71,"The following are multiple choice questions (with answers) about business ethics.

There are two main issues associated with _____ sizing. _______ is a key issue as due to the information policy of the corporation it can be argued that employees have a right to know if they are being made redundant. _______ is a second issue, particularly the ________ package that employees receive when laid off.
A. Down, Involvement, Remuneration, Compensation
B. Up, Involvement, Autonomy, Compensation
C. Down, Autonomy, Remuneration, Benefit
D. Up, Independence, Involvement, Benefit
Answer:",mmlu,mmlu-71,Label.NONE
72,"The following are multiple choice questions (with answers) about business ethics.

_______ locate morality beyond the sphere of rationality in an emotional 'moral impulse' towards others.
A. Virtue ethics
B. Ethical egoism
C. Postmodern ethics
D. Ethics of duty
Answer:",mmlu,mmlu-72,Label.NONE
73,"The following are multiple choice questions (with answers) about business ethics.

Under ethical ________ objective moral principles can be rationally determined, while ethical under ________ morality is both context dependant and subjective.
A. Normativity, Relativism
B. Absolutism, Relativism
C. Relativism, Absolutism
D. Absolutism, Normativity
Answer:",mmlu,mmlu-73,Label.NONE
74,"The following are multiple choice questions (with answers) about business ethics.

 Some of key differences between Islamic finance and conventional finance include - prohibition of charging and paying _______, prohibition on ______ and ______ transactions, prohibition of sinful investment and requirement for all financial products to be backed by __________.
A. Interest, Certain, Speculative, Intangible assets
B. Interest, Uncertain, Assured, Intangible assets
C. Interest, Uncertain, Speculative, Tangible assets
D. Interest, Certain, Assured, Tangible assets
Answer:",mmlu,mmlu-74,Label.NONE
75,"The following are multiple choice questions (with answers) about business ethics.

________ reasoning is considered by many to be prevalent within society and particularly within businesses, where it is often referred to in the form of a ___________.
A. Consequentialist, Cost-benefit analysis
B. Rationalised, Annual audit
C. Consequentialist, Annual audit
D. Rationalised, Cost-benefit analysis
Answer:",mmlu,mmlu-75,Label.NONE
76,"The following are multiple choice questions (with answers) about business ethics.

Which of the following areas is not covered by the principles enshrined in the UN Global Compact?
A. Human rights
B. Labour
C. Commercial performance
D. Anti-corruption
Answer:",mmlu,mmlu-76,Label.NONE
77,"The following are multiple choice questions (with answers) about business ethics.

What are, according to Wood (1991), the three outcomes of CSR?
A. Social policies, Social programmes and Social impacts
B. Social evaluations, Social programmes and Social impacts
C. Social policies, Social evidencing and Social impacts
D. Social policies, Social programmes and Social analysis
Answer:",mmlu,mmlu-77,Label.NONE
78,"The following are multiple choice questions (with answers) about business ethics.

Businesses engage in social accounting due to demands from _________, in order to identify ________, to improve ___________ and to encourage _________ and ___________
A. Stakeholders, Risks, Stakeholder management, Accountability, Transparency
B. Stakeholders, Accountability, Transparency, Risks, Stakeholder Management
C. Stakeholders, Accountability, Risks, Stakeholders, Stakeholder Management
D. Stakeholders, Stakeholder Management, Transparency, Risks, Accountability
Answer:",mmlu,mmlu-78,Label.NONE
79,"The following are multiple choice questions (with answers) about business ethics.

Post-modern ethics assert that ethics are context and individual specific and as such have an internal guide to ethics.
A. 2,3
B. 1,3
C. 1,2,3
D. 1,2
Answer:",mmlu,mmlu-79,Label.NONE
80,"The following are multiple choice questions (with answers) about business ethics.

The focus on issues, the intended audience extending beyond shareholders and the voluntary nature of ___________ distinguish it from _________.
A. Financial accounting, Environmental management initiatives
B. Financial accounting, Social accounting.
C. Social accounting, Financial accounting.
D. Annual report publication, Social accounting
Answer:",mmlu,mmlu-80,Label.NONE
81,"The following are multiple choice questions (with answers) about business ethics.

Negative advertising, stealing or poaching customers and predatory pricing are all strategies employed by businesses described using the umbrella term ________.
A. Reasonable competitive behaviour
B. Swindles
C. Competitive tricks
D. Dirty tricks
Answer:",mmlu,mmlu-81,Label.NONE
82,"The following are multiple choice questions (with answers) about business ethics.

______ the workplace involves empowering employees through, for example, 'job enrichment' where employees are given a larger scope for deciding how to organize their work or 'job enlargement' where employees are given a wider range of tasks to do.
A. Re-invigorating
B. Re-flourishing
C. Revitalizing
D. Rehumanizing
Answer:",mmlu,mmlu-82,Label.NONE
83,"The following are multiple choice questions (with answers) about business ethics.

The need to head off negative publicity.
A. 1,3,4
B. 2,3,4
C. 1,2,3
D. 1,2,3,4
Answer:",mmlu,mmlu-83,Label.NONE
84,"The following are multiple choice questions (with answers) about business ethics.

The rise in business led, private regulation can be attributed to: encouragement of a _______ approach from industry, _________ and _______ achievement of objectives.
A. Faster, Cost effectiveness, Slower
B. Faster, Heightened costs, Slower
C. Proactive, Cost effectiveness, Faster
D. Proactive, Heightened costs, Faster
Answer:",mmlu,mmlu-84,Label.NONE
85,"The following are multiple choice questions (with answers) about business ethics.

 The ________ perspective on sustainability resulted from growth models that analysed the carrying capacity of the planet, overall concluding that the finite capacity of the earth and_______, ________ and _______ by current and past generations could reduce quality of life for future generations. This contrasts with the environmental perspective with focuses on the need to maintain and preserve the natural environment.
A. Economic, Overuse of resources, Overpopulation, Over pollution,
B. Economic, Underuse of resources, Underpopulation, Unsustainability
C. Environmental, Underuse of resources, Overpopulation, Over pollution
D. Environmental, Overuse of resources, Underpopulation, Unsustainability
Answer:",mmlu,mmlu-85,Label.NONE
