,prompt,source,prompt_id,prediction
36,"The following are multiple choice questions (with answers) about sociology.

The term 'secondary deviation' refers to:
A. the punishment or stigmatization of deviant acts
B. the labelling of an act as deviant through social reactions to it
C. the ways in which taking on a deviant role affects future action
D. all of the above
Answer:",mmlu,mmlu-36,Label.NONE
37,"The following are multiple choice questions (with answers) about sociology.

The effect of the Internet upon the public sphere has been to:
A. repress it, by promoting only the interests of elite groups
B. revive it, by reaffirming a commitment to freedom of speech
C. reproduce it, by emphasizing face-to-face contact with peer groups
D. replace it with a superior form of communication
Answer:",mmlu,mmlu-37,Label.NONE
38,"The following are multiple choice questions (with answers) about sociology.

Weber said that the 'spirit of capitalism' could be traced back to:
A. the movement towards religious pluralism
B. inspirational Protestant groups who revived religious ideas
C. new religious movements who rejected traditional forms of labour
D. Calvinists who engaged in ascetic practices to gain signs of salvation
Answer:",mmlu,mmlu-38,Label.NONE
39,"The following are multiple choice questions (with answers) about sociology.

The terms 'crisis of the 1970s' is used to refer to:
A. declining profits and rising unemployment
B. the eradication of the welfare state
C. rising divorce rates and the decline of the traditional family
D. an unfortunate twist in fashion sensibility
Answer:",mmlu,mmlu-39,Label.NONE
40,"The following are multiple choice questions (with answers) about sociology.

The Macpherson Report highlighted the increasing problem of:
A. hate crimes: violence against ethnic minorities simply because of their race
B. institutional racism: systematic forms of disadvantage built into the routines and practices of social institutions
C. overt racism in the police force that must be tackled by institutional reforms
D. growing numbers of asylum seekers in need of long term accommodation
Answer:",mmlu,mmlu-40,Label.NONE
41,"The following are multiple choice questions (with answers) about sociology.

Seven people standing silently while waiting for a bus at a bus stop is an example of which of the following?
A. A primary group
B. A secondary group
C. An aggregate
D. A social category
Answer:",mmlu,mmlu-41,Label.NONE
42,"The following are multiple choice questions (with answers) about sociology.

Environmentalist social movements are global in the sense that:
A. they increase our awareness of risks that affect the whole planet
B. they appeal to universal values and human rights
C. they use global media to generate publicity
D. all of the above
Answer:",mmlu,mmlu-42,Label.NONE
43,"The following are multiple choice questions (with answers) about sociology.

Chodorow (1978) argued that gender socialization occurred through:
A. both boys and girls being closely attached to their mothers, but then boys breaking away
B. girls being attached to their mothers but then breaking away
C. boys being attached to their fathers and girls to their mothers
D. both boys and girls being closely attached to their fathers, but girls breaking away
Answer:",mmlu,mmlu-43,Label.NONE
44,"The following are multiple choice questions (with answers) about sociology.

The 'new man' of the 1980s was alleged to be:
A. sensitive, caring, and emotional
B. laddish, aggressive, and violent
C. a strong and dependable breadwinner
D. openly bisexual and proud of it
Answer:",mmlu,mmlu-44,Label.NONE
45,"The following are multiple choice questions (with answers) about sociology.

In the 1960s, comprehensive schools did not eradicate class inequalities in education because:
A. they tended to recruit pupils from the inner cities and traditionally working class areas
B. selective schools could still 'cream off' the most able pupils, while the comprehensives put children into ability streams
C. teachers in comprehensive schools used the restricted code in the classroom, whereas working class pupils used elaborated codes of speech
D. national testing and league tables made the new schools highly competitive and selective
Answer:",mmlu,mmlu-45,Label.NONE
46,"The following are multiple choice questions (with answers) about sociology.

In idealized views of science, the experimental method is said to involve:
A. testing out new research methods to see which one works best
B. isolating and measuring the effect of one variable upon another
C. using personal beliefs and values to decide what to study
D. interpreting data subjectively, drawing on theoretical paradigms
Answer:",mmlu,mmlu-46,Label.NONE
47,"The following are multiple choice questions (with answers) about sociology.

An 'open' society is one that:
A. grants every member equal status
B. does not have any official secrets in its government
C. has permissive attitudes towards sexual behaviour
D. allows people to move between levels of the hierarchy
Answer:",mmlu,mmlu-47,Label.NONE
48,"The following are multiple choice questions (with answers) about sociology.

The Nation of Islam group appealed to:
A. British-born second generation immigrants from the Asian subcontinent
B. White Americans who wanted to convert to Islam
C. African-Americans who felt excluded from the 'ethnic melting pot' in the USA
D. African-Caribbeans who lived in the inner cities and had a distinctive youth culture
Answer:",mmlu,mmlu-48,Label.NONE
49,"The following are multiple choice questions (with answers) about sociology.

Comte's term 'positivism' refers to:
A. a theory that emphasizes the positive aspects of society
B. the precise, scientific study of observable phenomena
C. a theory that posits difficult questions and sets out to answer them
D. an unscientific set of laws about social progress
Answer:",mmlu,mmlu-49,Label.NONE
50,"The following are multiple choice questions (with answers) about sociology.

Theories of racialized discourse suggest that:
A. race is an objective way of categorizing people on biological grounds
B. the idea of race is socially constructed through powerful ideologies
C. race relations in Britain and America can be traced back to colonial times
D. people choose their racial identity and this becomes fixed
Answer:",mmlu,mmlu-50,Label.NONE
51,"The following are multiple choice questions (with answers) about sociology.

A major car accident occurs. One man stops his car and starts helping people. After seeing him stop, others also stop and start helping. Which of the following theories best explains the scenario?
A. Convergence
B. Emergent-norm
C. Contagion
D. Value-added
Answer:",mmlu,mmlu-51,Label.NONE
52,"The following are multiple choice questions (with answers) about sociology.

A new highway extends from a major city though an area used for farmland. Which of the following is most likely to happen as a result?
A. Farmers will increase the acreage under production.
B. The city will evolve into a multiple nuclei model.
C. Suburbanization will develop because the time it takes to commute to the city has been decreased.
D. People from the countryside will move to the city, depopulating the farmland region.
Answer:",mmlu,mmlu-52,Label.NONE
53,"The following are multiple choice questions (with answers) about sociology.

According to W. E. B. Dubois, progress for African Americans in the aftermath of slavery
A. depended on the small group of African Americans receiving the same thorough and extensive education as the most talented White Americans were able to access
B. involved their use of skills they already had from farming, domestic work, and labors of rural life rather than being forced to learn new skills in the late 1800s
C. required that they be trained and prepared as craftspeople and service employees so they could become immediately self-sufficient
D. required them to move to large cities where they would be accepted as equals in government, religion, and education
Answer:",mmlu,mmlu-53,Label.NONE
54,"The following are multiple choice questions (with answers) about sociology.

Pluralist theories suggest that:
A. the state's power can be exercised through several different administrative structures
B. the ruling elite is composed of people from various class backgrounds
C. political parties must compete for the votes of 'consumers' in the electorate
D. there is a close alignment between class background and party preference
Answer:",mmlu,mmlu-54,Label.NONE
55,"The following are multiple choice questions (with answers) about sociology.

The term 'over-urbanization' means that:
A. life in modern Western cities is so far removed from that of the Third World that we find it difficult to understand these societies
B. in poorer countries, the rapidly developing cities drain resources from the rural areas
C. the extent to which urbanization affects development has been exaggerated
D. governments are so preoccupied with urbanization in the West that they forget to attend to problems in the Third World
Answer:",mmlu,mmlu-55,Label.NONE
56,"The following are multiple choice questions (with answers) about sociology.

The capitalist class of the mid-twentieth century were said to join the upper class because they:
A. participated in the same leisure pursuits and events of the 'social calendar'
B. emulated the lifestyle and cultural values of the traditional aristocracy
C. owned companies and financial assets that generated wealth through corporations
D. had direct, personal ownerships of land and businesses as physical assets
Answer:",mmlu,mmlu-56,Label.NONE
57,"The following are multiple choice questions (with answers) about sociology.

The term inter-generational mobility refers to:
A. movement into a different occupational category over a person's lifetime
B. movement into different occupational categories between generations
C. movement into a higher occupational category
D. movement into an occupation that generates a lower income
Answer:",mmlu,mmlu-57,Label.NONE
58,"The following are multiple choice questions (with answers) about sociology.

The term 'culture industry', used by members of the Frankfurt School, referred to:
A. the globalization of culture through new technologies
B. the way in which cultural products were bought and sold for profit
C. the development of subcultures and counter-cultures in society
D. the way in which industrialization had created new means of communication
Answer:",mmlu,mmlu-58,Label.NONE
59,"The following are multiple choice questions (with answers) about sociology.

According to Hakim (1995, 1996), the majority of part-time work is done by women because:
A. part-time jobs pay relatively high wages and so are financially beneficial
B. they make a rational choice to combine employment with their 'home-centred' lives
C. their choices are constrained by structural factors, such as being unable to afford childcare
D. full time work is not available in the kinds of occupations that they want to enter
Answer:",mmlu,mmlu-59,Label.NONE
60,"The following are multiple choice questions (with answers) about sociology.

A sect is organised around:
A. beliefs that can be challenged by members, a charismatic leader, and openness to new recruits
B. tolerance towards other religions and the separation of church and state
C. voluntary membership, democratic leadership, and high levels of emotional commitment
D. the idea of the secular world itself as being sacred
Answer:",mmlu,mmlu-60,Label.NONE
61,"The following are multiple choice questions (with answers) about sociology.

What is the name of the process by which we acquire a sense of identity and become members of society?
A. rationalization
B. colonization
C. McDonaldization
D. socialization
Answer:",mmlu,mmlu-61,Label.NONE
62,"The following are multiple choice questions (with answers) about sociology.

Pre-testing a questionnaire is useful for:
A. finding out which topics are important to the respondents
B. testing out your computer and printer
C. identifying any problems with the question wording and routing
D. deciding which respondents to leave out of the final sample
Answer:",mmlu,mmlu-62,Label.NONE
63,"The following are multiple choice questions (with answers) about sociology.

Judith Butler (1999) suggested that:
A. sexual characteristics are the biological determinants of gender
B. heterosexuality and homosexuality are essential, opposing identities
C. the 'two-sex' model replaced the 'one-sex' model in the eighteenth century
D. gender is performed through bodily gestures and styles to create 'sex'
Answer:",mmlu,mmlu-63,Label.NONE
64,"The following are multiple choice questions (with answers) about sociology.

Patterns of drug use in Britain reveal that:
A. it has increased and is no longer confined to a hedonistic youth subculture
B. the most commonly used recreational drug is Ecstasy
C. teenage girls are more likely to experiment with hard drugs than teenage boys
D. despite a series of moral panics, the use of illegal drugs is very rare
Answer:",mmlu,mmlu-64,Label.NONE
65,"The following are multiple choice questions (with answers) about sociology.

Murray thought that the 'underclass' consisted of people who:
A. formed an inferior 'race' with low levels of intelligence
B. lived morally unsound lives of crime and squalor
C. were too reliant upon welfare benefits
D. all of the above
Answer:",mmlu,mmlu-65,Label.NONE
66,"The following are multiple choice questions (with answers) about sociology.

Religious organizations such as the Church of Norway, Islam, the Church of England, and the Church of Greece have which of the following characteristics in common?
A. They are cultures as well as churches.
B. They practice separation of church and state.
C. They exclude women as clergy.
D. They are monotheistic.
Answer:",mmlu,mmlu-66,Label.NONE
67,"The following are multiple choice questions (with answers) about sociology.

A researcher mailed 1,000 questionnaires to members of a labor union and received 300 back. Most of those who returned the questionnaires indicated that they were dissatisfied with the union. Results based only on the returned questionnaires are most likely contaminated by
A. response rate bias
B. researcher bias
C. confusing correlation and causation
D. statistical regression
Answer:",mmlu,mmlu-67,Label.NONE
68,"The following are multiple choice questions (with answers) about sociology.

Role-learning theory suggests that
A. we internalise and take on social roles from a pre-existing framework
B. we create and negotiate our roles through interaction with others
C. social roles are not fixed or stable but fluid and pluralistic
D. roles have to be learned to suppress unconscious motivations
Answer:",mmlu,mmlu-68,Label.NONE
69,"The following are multiple choice questions (with answers) about sociology.

Post-modernist writers have argued that:
A. we live in a world of superficial, fragmented images
B. no theory is better than any other: 'anything goes'
C. society has changed and we need new kinds of theory
D. all of the above
Answer:",mmlu,mmlu-69,Label.NONE
70,"The following are multiple choice questions (with answers) about sociology.

Leroy visits his parents, who live in a primarily African American working-class neighborhood. During his visit, he notices that the community is changing. Several developments have been built to accommodate single-family homes, and upscale shopping centers have been added. While Leroy appreciates these changes, he is worried that his parents will not be able to afford to continue living in their neighborhood because property values are rising. Which of the following best explains what is happening to Leroy's old neighborhood?
A. Gentrification
B. Urbanization
C. White flight
D. The demographic transition
Answer:",mmlu,mmlu-70,Label.NONE
71,"The following are multiple choice questions (with answers) about sociology.

Warner's study of the city of Natchez in the American Deep South showed that the 'colour line' there was:
A. no longer a powerful influence upon race relations
B. a way of marking out the land so that black people had less space for housing
C. a new policy that had been introduced to assimilate black and white groups
D. a sharp division between black and white castes, underpinned by beliefs about white superiority
Answer:",mmlu,mmlu-71,Label.NONE
72,"The following are multiple choice questions (with answers) about sociology.

The social construction of childhood can be traced back to:
A. the introduction of compulsory education
B. increasingly emotional ties between parents and children
C. new consumer goods for children, such as clothes, toys and books
D. all of the above
Answer:",mmlu,mmlu-72,Label.NONE
73,"The following are multiple choice questions (with answers) about sociology.

In Marx's theory, the 'mode of production' means:
A. the way in which products are made in a factory
B. the average measure of productivity under capitalism
C. the organization of a society's technical and human resources
D. an integral part of the superstructure of a society
Answer:",mmlu,mmlu-73,Label.NONE
74,"The following are multiple choice questions (with answers) about sociology.

The trend of decarceration involves:
A. community alternatives to imprisonment and institutional care
B. the increased use of imprisonment as the main form of punishment
C. transferring the management of prisons to private companies
D. decentralized organization due to the mobility of capital
Answer:",mmlu,mmlu-74,Label.NONE
75,"The following are multiple choice questions (with answers) about sociology.

The work of Smart suggested that:
A. the rates of violent crime were similar for men and women
B. women's sexual delinquency was more likely to be normalized than men's
C. women's criminal behaviour tended to reflect traditional gender roles
D. all of the above
Answer:",mmlu,mmlu-75,Label.NONE
76,"The following are multiple choice questions (with answers) about sociology.

Allen's (2001) study of nurses showed that:
A. nurses perform a great deal of emotional labour for which they are not paid
B. the policies of Project 2000 had the effect of de-professionalising the career of nursing
C. more men were moving into nursing, which challenges some of the prevailing stereotypes about the occupation
D. the role of the nurse was ambiguous and had to be constantly redefined in the context of everyday interactions with other staff and patients
Answer:",mmlu,mmlu-76,Label.NONE
77,"The following are multiple choice questions (with answers) about sociology.

Which of the following best describes the practice of placing the blame for the problems of a society on one particular group?
A. Ethnocentrism
B. Stereotyping
C. Scapegoating
D. Institutionalization
Answer:",mmlu,mmlu-77,Label.NONE
78,"The following are multiple choice questions (with answers) about sociology.

Dahrendorf, Rex, and Habermas focused their attention on:
A. social solidarity and cohesion
B. the interpretive understanding of action
C. women's experiences and gendered knowledge
D. power, domination, and conflict
Answer:",mmlu,mmlu-78,Label.NONE
79,"The following are multiple choice questions (with answers) about sociology.

Sreberny-Mohammadi (1996) argues that national cultures can resist American cultural domination of the media by:
A. domesticating its content, including more 'home-produced' programmes
B. controlling the distribution of imported products by banning satellite dishes
C. creating 'reverse flows' of their own programmes back to imperial societies
D. all of the above
Answer:",mmlu,mmlu-79,Label.NONE
80,"The following are multiple choice questions (with answers) about sociology.

Mulholland (1998) argued that privatization changed the relationship between companies and managers in that:
A. flexibility was reduced by the introduction of detailed daily worksheets
B. the state had greater control than managers over production processes
C. ownership was transferred from small shareholders to senior managers
D. employment depended on performance rather than trust and commitment
Answer:",mmlu,mmlu-80,Label.NONE
81,"The following are multiple choice questions (with answers) about sociology.

Which of the following is consistent with results of current research conducted in the area of gender roles and the workplace?
A. In about a quarter of households with children, men stay home with the children so their wives can work.
B. Most women believe that there is equal opportunity today between men and women in career choice, advancement, and income.
C. Most men believe that women should be homemakers because men earn more money.
D. Most men married to working women do not share housework and childcare obligations equally with their working wives.
Answer:",mmlu,mmlu-81,Label.NONE
82,"The following are multiple choice questions (with answers) about sociology.

Socialization is:
A. the formation of an attachment bond between an infant and its carer
B. a tendency of social theorists to explain everything in terms of social causes
C. the process of becoming part of a society by learning its norms and values
D. the historical process by which societies change from traditional to modern
Answer:",mmlu,mmlu-82,Label.NONE
83,"The following are multiple choice questions (with answers) about sociology.

The term 'assets' refers to:
A. the culturally valued commodities and standards of living that make the poor feel relatively deprived
B. the flow of money a person receives from their salary or wage
C. a stock of economic resources, including land, shares and bank deposits
D. the 'slices' of the population who own differing amounts of wealth
Answer:",mmlu,mmlu-83,Label.NONE
84,"The following are multiple choice questions (with answers) about sociology.

In the traditional hierarchy of status and precedence, which of these members of the upper class are in the right order (from highest to lowest status)?
A. Prime Minister, Archbishop of York, Viscounts of England
B. Marquesses of England, Earls of Great Britain, King's Brothers
C. Esquires, Serjeants of Law, Dukes' Eldest Sons
D. King's Grandsons, Lord High Treasurer, Companions of the Bath
Answer:",mmlu,mmlu-84,Label.NONE
85,"The following are multiple choice questions (with answers) about sociology.

Social norms are:
A. creative activities such as gardening, cookery and craftwork
B. the symbolic representation of social groups in the mass media
C. religious beliefs about how the world ought to be
D. rules and expectations about interaction that regulate social life
Answer:",mmlu,mmlu-85,Label.NONE
86,"The following are multiple choice questions (with answers) about sociology.

The 'nuclear family' means:
A. a group of people sharing living accommodation and meals
B. a network of relatives extended within or between generations
C. the new family created when an adult leaves home and gets married
D. a two generation unit of parents and their children
Answer:",mmlu,mmlu-86,Label.NONE
87,"The following are multiple choice questions (with answers) about sociology.

The rise of new social movements indicates that:
A. people vote according to pragmatic issues and concerns
B. consumer identities are more important than class identities
C. personal, cultural and environmental issues can mobilise political consciousness just as much as economic interests
D. all of the above
Answer:",mmlu,mmlu-87,Label.NONE
88,"The following are multiple choice questions (with answers) about sociology.

Which of the following sociological perspectives views society as a system of interdependent and coordinated parts?
A. Functionalism
B. Conflict theory
C. Symbolic interactionism
D. Role theory
Answer:",mmlu,mmlu-88,Label.NONE
89,"The following are multiple choice questions (with answers) about sociology.

Post-Fordist forms of media production and consumption involve:
A. the mass production of standardized products for passive audiences
B. television based on producer-broadcaster rather than publisher-broadcaster models
C. a diverse range of products aimed at niche markets
D. increasing numbers of advertisements for motoring and car-related products
Answer:",mmlu,mmlu-89,Label.NONE
90,"The following are multiple choice questions (with answers) about sociology.

Marx said that the development of the labour movement through factory-based production would turn the working class into:
A. a class in itself
B. a class by itself
C. a class for itself
D. a ruling class
Answer:",mmlu,mmlu-90,Label.NONE
91,"The following are multiple choice questions (with answers) about sociology.

In stage 3 of the 'health transition', the main causes of illness and death are:
A. acute, infectious diseases such as typhus, measles and cholera
B. respiratory diseases such as pneumonia and asthma
C. chronic, degenerative diseases, such as cancer, heart disease, and strokes
D. too diverse to put into one category
Answer:",mmlu,mmlu-91,Label.NONE
92,"The following are multiple choice questions (with answers) about sociology.

Sociologists like Bordo (1993) have attributed the 'epidemic' of anorexia in Western cultures to:
A. a generally ascetic, frugal lifestyle that can be taken to extremes
B. traditional images of women as emotional, domesticated, and unassertive
C. the social construction of mental illness, through which 'normal' patterns of behaviour are pathologized
D. the new ideal of independent, self-assured femininity, combined with cultural values of achievement and control
Answer:",mmlu,mmlu-92,Label.NONE
