,prompt,source,prompt_id,prediction
15,"The following are multiple choice questions (with answers) about econometrics.

Which of the following statements are true concerning a triangular or recursive system?

i) The parameters can be validly estimated using separate applications of OLS to

each equation


ii) The independent variables may be correlated with the error terms in other

equations


iii) An application of 2SLS would lead to unbiased but inefficient parameter estimates


iv) The independent variables may be correlated with the error terms in the equations

in which they appear as independent variables
A. (ii) and (iv) only
B. (i) and (iii) only
C. (i), (ii), and (iii) only
D. (i), (ii), (iii), and (iv)
Answer:",mmlu,mmlu-15,Label.NONE
16,"The following are multiple choice questions (with answers) about econometrics.

Which one of the following statements best describes the algebraic representation of the fitted regression line?
A. \hat{y}_t = \hat{\alpha} + \hat{\beta}x_t + \hat{u}_t
B. \hat{y}_t = \hat{\alpha} + \hat{\beta}x_t
C. \hat{y}_t = \hat{\alpha} + \hat{\beta}x_t + u_t
D. y_t = \hat{\alpha} + \hat{\beta}x_t + \hat{u}_t
Answer:",mmlu,mmlu-16,Label.NONE
17,"The following are multiple choice questions (with answers) about econometrics.

What are the dimensions of $\hat{u}^t \hat{u}?
A. T x k
B. T x 1
C. k x 1
D. 1 x 1
Answer:",mmlu,mmlu-17,Label.NONE
18,"The following are multiple choice questions (with answers) about econometrics.

The characteristic roots of the MA process

$y_t = -3u_{t-1} + u_{t-2} + u_t$

are
A. 1 and 2
B. 1 and 0.5
C. 2 and -0.5
D. 1 and -3
Answer:",mmlu,mmlu-18,Label.NONE
19,"The following are multiple choice questions (with answers) about econometrics.

Which of the following is an equivalent expression for saying that the explanatory variable is ""non-stochastic""?
A. The explanatory variable is partly random
B. The explanatory variable is fixed in repeated samples
C. The explanatory variable is correlated with the errors
D. The explanatory variable always has a value of one
Answer:",mmlu,mmlu-19,Label.NONE
20,"The following are multiple choice questions (with answers) about econometrics.

Suppose that the Durbin Watson test is applied to a regression containing two explanatory variables plus a constant with 50 data points. The test statistic takes a value of 1.53. What is the appropriate conclusion?
A. Residuals appear to be positively autocorrelated
B. Residuals appear to be negatively autocorrelated
C. Residuals appear not to be autocorrelated
D. The test result is inconclusive
Answer:",mmlu,mmlu-20,Label.NONE
21,"The following are multiple choice questions (with answers) about econometrics.

If OLS is used in the presence of autocorrelation, which of the following will be likely consequences?

i) Coefficient estimates may be misleading


ii) Hypothesis tests could reach the wrong conclusions


iii) Forecasts made from the model could be biased


iv) Standard errors may inappropriate
A. (ii) and (iv) only
B. (i) and (iii) only
C. (i), (ii), and (iii) only
D. (i), (ii), (iii), and (iv)
Answer:",mmlu,mmlu-21,Label.NONE
22,"The following are multiple choice questions (with answers) about econometrics.

What will be the properties of the OLS estimator in the presence of multicollinearity?
A. It will be consistent, unbiased and efficient
B. It will be consistent and unbiased but not efficient
C. It will be consistent but not unbiased
D. It will not be consistent
Answer:",mmlu,mmlu-22,Label.NONE
23,"The following are multiple choice questions (with answers) about econometrics.

Which one of the following would NOT be a consequence of using non-stationary data in levels form?
A. The regression $R^2$ may be spuriously high
B. Test statistics may not follow standard distributions
C. Statistical inferences may be invalid
D. Parameter estimates may be biased
Answer:",mmlu,mmlu-23,Label.NONE
24,"The following are multiple choice questions (with answers) about econometrics.

If a series, y, follows a random walk, what is the optimal one-step ahead forecast of y?
A. The current value of y
B. Zero
C. One
D. The average value of y over the in-sample period
Answer:",mmlu,mmlu-24,Label.NONE
25,"The following are multiple choice questions (with answers) about econometrics.

The order condition is
A. A necessary and sufficient condition for identification
B. A necessary but not sufficient condition for identification
C. A sufficient but not necessary condition for identification
D. A condition that is nether necessary nor sufficient for identification
Answer:",mmlu,mmlu-25,Label.NONE
26,"The following are multiple choice questions (with answers) about econometrics.

If an estimator is said to have minimum variance, which of the following statements is NOT implied?
A. The probability that the estimate is a long way away from its true value is minimised
B. The estimator is efficient
C. Such an estimator would be termed ""best""
D. Such an estimator will always be unbiased
Answer:",mmlu,mmlu-26,Label.NONE
27,"The following are multiple choice questions (with answers) about econometrics.

Which of the following are disadvantages of the Dickey-Fuller / Engle-Granger approach to testing for cointegration and modelling cointegrating relationships?

i) Only one cointegrating relationship can be estimated

ii) Particularly for small samples. There is a high chance of the tests suggestingthat variables are not cointegrated when they are

iii) It is not possible to make inferences on the cointegrating regression

iv) The procedure forces the researcher to specify which is the dependent variable and which are the independent variables.
A. (ii) and (iv) only
B. (i) and (iii) only
C. (i), (ii), and (iii) only
D. (i), (ii), (iii), and (iv)
Answer:",mmlu,mmlu-27,Label.NONE
28,"The following are multiple choice questions (with answers) about econometrics.

Which of the following statements is true concerning the population regression function (PRF) and sample regression function (SRF)?
A. The PRF is the estimated model
B. The PRF is used to infer likely values of the SRF
C. Whether the model is good can be determined by comparing the SRF and the PRF
D. The PRF is a description of the process thought to be generating the data.
Answer:",mmlu,mmlu-28,Label.NONE
29,"The following are multiple choice questions (with answers) about econometrics.

Which one of the following is a disadvantage of the general to specific or ""LSE"" (""Hendry"") approach to building econometric models, relative to the specific to general approach?
A. Some variables may be excluded at the first stage leading to coefficient biases
B. The final model may lack theoretical interpretation
C. The final model may be statistically inadequate
D. If the initial model is mis-specified, all subsequent steps will be invalid.
Answer:",mmlu,mmlu-29,Label.NONE
30,"The following are multiple choice questions (with answers) about econometrics.

Which of the following statements are true concerning maximum likelihood (ML) estimation in the context of GARCH models?

i) Maximum likelihood estimation selects the parameter values that maximise the

probability that we would have actually observed the values of the series y that we

actually did.


ii) GARCH models can only be estimated by ML and not by OLS


iii) For estimation of a standard linear model (with no GARCH), the OLS and ML

estimates for the slope and intercept parameters will be identical but the estimator

for the variance of the disturbances is slightly different


iv) Most computer packages use numerical procedures to estimate GARCH models

rather than a set of analytical formulae
A. (ii) and (iv) only
B. (i) and (iii) only
C. (i), (ii), and (iii) only
D. (i), (ii), (iii), and (iv)
Answer:",mmlu,mmlu-30,Label.NONE
31,"The following are multiple choice questions (with answers) about econometrics.

Including relevant lagged values of the dependent variable on the right hand side of a regression equation could lead to which one of the following?
A. Biased but consistent coefficient estimates
B. Biased and inconsistent coefficient estimates
C. Unbiased but inconsistent coefficient estimates
D. Unbiased and consistent but inefficient coefficient estimates.
Answer:",mmlu,mmlu-31,Label.NONE
32,"The following are multiple choice questions (with answers) about econometrics.

Which one of the following factors is likely to lead to a relatively high degree of out-of-sample forecast accuracy?
A. A model that is based on financial theory
B. A model that contains many variables
C. A model whose dependent variable has recently exhibited a structural change
D. A model that is entirely statistical in nature with no room for judgmental modification of forecasts
Answer:",mmlu,mmlu-32,Label.NONE
33,"The following are multiple choice questions (with answers) about econometrics.

Which of the following are plausible approaches to dealing with residual autocorrelation?

i) Take logarithms of each of the variables

ii) Add lagged values of the variables to the regression equation

iii) Use dummy variables to remove outlying observations

iv) Try a model in first differenced form rather than in levels.
A. (ii) and (iv) only
B. (i) and (iii) only
C. (i), (ii), and (iii) only
D. (i), (ii), (iii), and (iv)
Answer:",mmlu,mmlu-33,Label.NONE
34,"The following are multiple choice questions (with answers) about econometrics.

For an autoregressive process to be considered stationary
A. The roots of the characteristic equation must all lie inside the unit circle
B. The roots of the characteristic equation must all lie on the unit circle
C. The roots of the characteristic equation must all lie outside the unit circle
D. The roots of the characteristic equation must all be less than one in absolute value
Answer:",mmlu,mmlu-34,Label.NONE
35,"The following are multiple choice questions (with answers) about econometrics.

Which of the following statements are true concerning information criteria?

(i) Adjusted R-squared is an information criterion

(ii) If the residual sum of squares falls when an additional term is added, the value of the information criterion will fall

(iii) Akaike's information criterion always leads to model orders that are at least as large as those of Schwarz's information criterion

(iv) Akaike's information criterion is consistent
A. (ii) and (iv) only
B. (i) and (iii) only
C. (i), (ii), and (iii) only
D. (i), (ii), (iii), and (iv)
Answer:",mmlu,mmlu-35,Label.NONE
36,"The following are multiple choice questions (with answers) about econometrics.

The ""within transform"" involves
A. Taking the average values of the variables
B. Subtracting the mean of each entity away from each observation on that entity
C. Estimating a panel data model using least squares dummy variables
D. Using both time dummies and cross-sectional dummies in a fixed effects panel model
Answer:",mmlu,mmlu-36,Label.NONE
37,"The following are multiple choice questions (with answers) about econometrics.

The purpose of ""augmenting"" the Dickey-Fuller test regression is to
A. Ensure that there is no heteroscedasticity in the test regression residuals.
B. Ensure that the test regression residuals are normally distributed
C. Ensure that there is no autocorrelation in the test regression residuals
D. Ensure that all of the non-stationarity is taken into account.
Answer:",mmlu,mmlu-37,Label.NONE
38,"The following are multiple choice questions (with answers) about econometrics.

If a series, y, follows a random walk with drift b, what is the optimal one-step ahead forecast of the change in y?
A. The current value of y
B. Zero
C. One
D. The average value of the change in y over the in-sample period
Answer:",mmlu,mmlu-38,Label.NONE
39,"The following are multiple choice questions (with answers) about econometrics.

Which of the following are plausible approaches to dealing with a model that exhibits heteroscedasticity?

i) Take logarithms of each of the variables

ii) Use suitably modified standard errors

iii) Use a generalised least squares procedure

iv) Add lagged values of the variables to the regression equation.
A. (ii) and (iv) only
B. (i) and (iii) only
C. (i), (ii), and (iii) only
D. (i), (ii), (iii), and (iv)
Answer:",mmlu,mmlu-39,Label.NONE
40,"The following are multiple choice questions (with answers) about econometrics.

Which of the following statements are true concerning the standardised residuals (residuals divided by their respective conditional standard deviations) from an estimated GARCH model?

i) They are assumed to be normally distributed


ii) Their squares will be related to their lagged squared values if the GARCH model is

appropriate


iii) In practice, they are likely to have fat tails


iv) If the GARCH model is adequate, the standardised residuals and the raw residuals

will be identical
A. (ii) and (iv) only
B. (i) and (iii) only
C. (i), (ii), and (iii) only
D. (i), (ii), (iii), and (iv)
Answer:",mmlu,mmlu-40,Label.NONE
41,"The following are multiple choice questions (with answers) about econometrics.

Which one of the following statements is true concerning VARs?
A. The coefficient estimates have intuitive theoretical interpretations
B. The coefficient estimates usually have the same sign for all of the lags of a given variable in a given equation
C. VARs often produce better forecasts than simultaneous equation structural models
D. All of the components of a VAR must be stationary before it can be used for forecasting
Answer:",mmlu,mmlu-41,Label.NONE
42,"The following are multiple choice questions (with answers) about econometrics.

Which of the following statements is INCORRECT concerning the classical hypothesis testing framework?
A. If the null hypothesis is rejected, the alternative is accepted
B. The null hypothesis is the statement being tested while the alternative encompasses the remaining outcomes of interest
C. The test of significance and confidence interval approaches will always give the same conclusions
D. Hypothesis tests are used to make inferences about the population parameters.
Answer:",mmlu,mmlu-42,Label.NONE
43,"The following are multiple choice questions (with answers) about econometrics.

An ARMA(p,q) (p, q are integers bigger than zero) model will have
A. An acf and pacf that both decline geometrically
B. An acf that declines geometrically and a pacf that is zero after p lags
C. An acf that declines geometrically and a pacf that is zero after q lags
D. An acf that is zero after p lags and a pacf that is zero after q lags
Answer:",mmlu,mmlu-43,Label.NONE
44,"The following are multiple choice questions (with answers) about econometrics.

Suppose that the following regression is estimated using 27 quarterly observations:

$y_t = \beta_1 + \beta_2 x_2 + \beta_3 x_{3t} + u_t$

What is the appropriate critical value for a 2-sided 5% size of test of $H_0: \beta_3 = 1$?
A. 1.64
B. 1.71
C. 2.06
D. 1.96
Answer:",mmlu,mmlu-44,Label.NONE
45,"The following are multiple choice questions (with answers) about econometrics.

Suppose that two researchers, using the same 3 variables and the same 250 observations on each variable, estimate a VAR. One estimates a VAR(6), while the other estimates a VAR(4). The determinants of the variance-covariance matrices of the residuals for each VAR are 0.0036 and 0.0049 respectively. What is the values of the test statistic for performing a test of whether the VAR(6) can be restricted to a VAR(4)?
A. 77.07
B. 0.31
C. 0.33
D. 4.87
Answer:",mmlu,mmlu-45,Label.NONE
46,"The following are multiple choice questions (with answers) about econometrics.

Which of the following is a DISADVANTAGE of using pure time-series models (relative to structural models)?
A. They are not theoretically motivated
B. They cannot produce forecasts easily
C. They cannot be used for very high frequency data
D. It is difficult to determine the appropriate explanatory variables for use in pure time-series models
Answer:",mmlu,mmlu-46,Label.NONE
47,"The following are multiple choice questions (with answers) about econometrics.

Which of the following are alternative names for the dependent variable (usually denoted by y) in linear regression analysis?

(i) The regressand

(ii) The regressor

(iii) The explained variable

(iv) The explanatory variable
A. (ii) and (iv) only
B. (i) and (iii) only
C. (i), (ii), and (iii) only
D. (i), (ii), (iii), and (iv)
Answer:",mmlu,mmlu-47,Label.NONE
48,"The following are multiple choice questions (with answers) about econometrics.

Which of the following are advantages of the VAR approach to modelling the relationship between variables relative to the estimation of full structural models?

i) VARs receive strong motivation from financial and economic theory


ii) VARs in their reduced forms can be used easily to produce time-series forecasts


iii) VAR models are typically highly parsimonious


iv) OLS can be applied separately to each equation in a reduced form VAR
A. (ii) and (iv) only
B. (i) and (iii) only
C. (i), (ii), and (iii) only
D. (i), (ii), (iii), and (iv)
Answer:",mmlu,mmlu-48,Label.NONE
49,"The following are multiple choice questions (with answers) about econometrics.

Which of the following statements is TRUE concerning the standard regression model?
A. y has a probability distribution
B. x has a probability distribution
C. The disturbance term is assumed to be correlated with x
D. For an adequate model, the residual (u-hat) will be zero for all sample data points
Answer:",mmlu,mmlu-49,Label.NONE
50,"The following are multiple choice questions (with answers) about econometrics.

Consider the following model for $y_t$:

$y_t = \mu + \lambda t + u_t$

Which one of the following most accurately describes the process for $y_t$?
A. A unit root process
B. A stationary process
C. A deterministic trend process
D. A random walk with drift
Answer:",mmlu,mmlu-50,Label.NONE
51,"The following are multiple choice questions (with answers) about econometrics.

Which of the following is correct concerning logit and probit models?
A. They use a different method of transforming the model so that the probabilities lie between zero and one
B. The logit model can result in too many observations falling at exactly zero or exactly one
C. For the logit model, the marginal effect of a change in one of the explanatory variables is simply the estimate of the parameter attached to that variable, whereas this is not the case for the probit model
D. The probit model is based on a cumulative logistic function
Answer:",mmlu,mmlu-51,Label.NONE
52,"The following are multiple choice questions (with answers) about econometrics.

What is the most important disadvantage of the diagonal VECH approach to building multivariate GARCH models that is overcome by the BEKK formulation?
A. The diagonal VECH model is hard to interpret intuitively
B. The diagonal VECH model contains too many parameters
C. The diagonal VECH model does not ensure a positive-definite variance-covariance matrix
D. The BEKK model reduces the dimensionality problem that arises when a number of series are modelled together.
Answer:",mmlu,mmlu-52,Label.NONE
53,"The following are multiple choice questions (with answers) about econometrics.

If a relevant variable is omitted from a regression equation, the consequences would be that:

i) The standard errors would be biased


ii) If the excluded variable is uncorrelated with all of the included variables, all of

the slope coefficients will be inconsistent.


iii) If the excluded variable is uncorrelated with all of the included variables, the

intercept coefficient will be inconsistent.


iv) If the excluded variable is uncorrelated with all of the included variables, all of

the slope and intercept coefficients will be consistent and unbiased but inefficient.
A. (ii) and (iv) only
B. (i) and (iii) only
C. (i), (ii), and (iii) only
D. (i), (ii), (iii), and (iv)
Answer:",mmlu,mmlu-53,Label.NONE
54,"The following are multiple choice questions (with answers) about econometrics.

Which of the following are alternative names for the independent variable (usually denoted by x) in linear regression analysis?

(i) The regressor

(ii) The regressand

(iii) The causal variable

(iv) The effect variable
A. (ii) and (iv) only
B. (i) and (iii) only
C. (i), (ii), and (iii) only
D. (i), (ii), (iii), and (iv)
Answer:",mmlu,mmlu-54,Label.NONE
55,"The following are multiple choice questions (with answers) about econometrics.

Consider the OLS estimator for the standard error of the slope coefficient. Which of the following statement(s) is (are) true?

(i) The standard error will be positively related to the residual variance

(ii) The standard error will be negatively related to the dispersion of the observations on the explanatory variable about their mean value

(iii) The standard error will be negatively related to the sample size

(iv) The standard error gives a measure of the precision of the coefficient estimate.
A. (ii) and (iv) only
B. (i) and (iii) only
C. (i), (ii), and (iii) only
D. (i), (ii), (iii), and (iv)
Answer:",mmlu,mmlu-55,Label.NONE
56,"The following are multiple choice questions (with answers) about econometrics.

What is the meaning of the term ""heteroscedasticity""?
A. The variance of the errors is not constant
B. The variance of the dependent variable is not constant
C. The errors are not linearly independent of one another
D. The errors have non-zero mean
Answer:",mmlu,mmlu-56,Label.NONE
57,"The following are multiple choice questions (with answers) about econometrics.

If a Durbin Watson statistic takes a value close to zero, what will be the value of the first order autocorrelation coefficient?
A. Close to zero
B. Close to plus one
C. Close to minus one
D. Close to either minus one or plus one
Answer:",mmlu,mmlu-57,Label.NONE
58,"The following are multiple choice questions (with answers) about econometrics.

Under the null hypothesis of a Bera-Jarque test, the distribution has
A. Zero skewness and zero kurtosis
B. Zero skewness and a kurtosis of three
C. Skewness of one and zero kurtosis
D. Skewness of one and kurtosis of three.
Answer:",mmlu,mmlu-58,Label.NONE
59,"The following are multiple choice questions (with answers) about econometrics.

If an estimator is said to be consistent, it is implied that
A. On average, the estimated coefficient values will equal the true values
B. The OLS estimator is unbiased and no other unbiased estimator has a smaller variance
C. The estimates will converge upon the true values as the sample size increases
D. The coefficient estimates will be as close to their true values as possible for small and large samples.
Answer:",mmlu,mmlu-59,Label.NONE
60,"The following are multiple choice questions (with answers) about econometrics.

Which of the following is a typical characteristic of financial asset return time-series?
A. Their distributions are thin-tailed
B. They are not weakly stationary
C. They are highly autocorrelated
D. They have no trend
Answer:",mmlu,mmlu-60,Label.NONE
61,"The following are multiple choice questions (with answers) about econometrics.

Which of the following assumptions are required to show the consistency, unbiasedness and efficiency of the OLS estimator?

i) $E(u_t) = 0$


ii) $\text{Var}(u_t) = \sigma^2$


iii) $\text{Cov}(u_t, u_{t-j}) = 0 \forall j$


iv) $u_t \sim N(0, \sigma^2)$
A. (ii) and (iv) only
B. (i) and (iii) only
C. (i), (ii), and (iii) only
D. (i), (ii), (iii), and (iv)
Answer:",mmlu,mmlu-61,Label.NONE
62,"The following are multiple choice questions (with answers) about econometrics.

Which of the following is a disadvantage of the fixed effects approach to estimating a panel model?
A. The model is likely to be technical to estimate
B. The approach may not be valid if the composite error term is correlated with one or more of the explanatory variables
C. The number of parameters to estimate may be large, resulting in a loss of degrees of freedom
D. The fixed effects approach can only capture cross-sectional heterogeneity and not temporal variation in the dependent variable.
Answer:",mmlu,mmlu-62,Label.NONE
63,"The following are multiple choice questions (with answers) about econometrics.

Consider an identical situation to that of question 21, except that now a 2-sided alternative is used. What would now be the appropriate conclusion?
A. H0 is rejected
B. H0 is not rejected
C. H1 is rejected
D. There is insufficient information given in the question to reach a conclusion
Answer:",mmlu,mmlu-63,Label.NONE
64,"The following are multiple choice questions (with answers) about econometrics.

The price of a house is best described as what type of number?
A. Discrete
B. Cardinal
C. Ordinal
D. Nominal
Answer:",mmlu,mmlu-64,Label.NONE
65,"The following are multiple choice questions (with answers) about econometrics.

If a Johansen ""trace"" test for a null hypothesis of 2 cointegrating vectors is applied to a system containing 4 variables is conducted, which eigenvalues would be used in the test?
A. All of them
B. The largest 2
C. The smallest 2
D. The second largest
Answer:",mmlu,mmlu-65,Label.NONE
66,"The following are multiple choice questions (with answers) about econometrics.

Which of the following statements is true concerning variance decomposition analysis of VARs?

i) Variance decompositions measure the impact of a unit shock to each of the variables on the VAR

ii) Variance decompositions can be thought of as measuring the proportion of the forecast error variance that is attributable to each variable

iii) The ordering of the variables is important for calculating impulse responses but not variance decompositions

iv) It is usual that most of the forecast error variance for a given variable is attributable to shocks to that variable
A. (ii) and (iv) only
B. (i) and (iii) only
C. (i), (ii), and (iii) only
D. (i), (ii), (iii), and (iv)
Answer:",mmlu,mmlu-66,Label.NONE
67,"The following are multiple choice questions (with answers) about econometrics.

Suppose that we have estimated a GARCH model for daily equity returns, and we are interested in producing a 10-day forecast of the volatility (measured by the standard deviation of returns) for use in a value at risk model. How could such a forecast most validly be calculated?
A. Produce 1, 2, 3, ..., 10 step ahead conditional variance forecasts and add them up
B. Produce 1, 2, 3, ..., 10 step ahead conditional variance forecasts and add them up and take the square root
C. Produce 1, 2, 3, ..., 10 step ahead conditional variance forecasts, take the square roots of each one and add them up
D. Produce a 1-step ahead conditional variance forecast, take its square root and multiply it by the square root of 10
Answer:",mmlu,mmlu-67,Label.NONE
68,"The following are multiple choice questions (with answers) about econometrics.

Suppose that the value of $R^2$ for an estimated regression model is exactly zero. Which of the following are true?

i) All coefficient estimates on the slopes will be zero

ii) The fitted line will be horizontal with respect to all of the explanatory variables

iii) The regression line has not explained any of the variability of y about its mean value

iv) The intercept coefficient estimate must be zero.
A. (ii) and (iv) only
B. (i) and (iii) only
C. (i), (ii), and (iii) only
D. (i), (ii), (iii), and (iv)
Answer:",mmlu,mmlu-68,Label.NONE
69,"The following are multiple choice questions (with answers) about econometrics.

A white noise process will have

(i) A zero mean

(ii) A constant variance

(iii) Autocovariances that are constant

(iv) Autocovariances that are zero except at lag zero
A. (ii) and (iv) only
B. (i) and (iii) only
C. (i), (ii), and (iii) only
D. (i), (ii), (iii), and (iv)
Answer:",mmlu,mmlu-69,Label.NONE
70,"The following are multiple choice questions (with answers) about econometrics.

Which of the following statements are true concerning the Box-Jenkins approach to diagnostic testing for ARMA models?

(i) The tests will show whether the identified model is either too large or too small

(ii) The tests involve checking the model residuals for autocorrelation, heteroscedasticity, and non-normality

(iii) If the model suggested at the identification stage is appropriate, the acf and pacf for the residuals should show no additional structure

(iv) If the model suggested at the identification stage is appropriate, the coefficients on the additional variables under the overfitting approach will be statistically insignificant
A. (ii) and (iv) only
B. (i) and (iii) only
C. (i), (ii), and (iii) only
D. (i), (ii), (iii), and (iv)
Answer:",mmlu,mmlu-70,Label.NONE
71,"The following are multiple choice questions (with answers) about econometrics.

Which one of the following would be a plausible response to a finding of residual non-normality?
A. Use a logarithmic functional form instead of a linear one
B. Add lags of the variables on the right hand side of the regression model
C. Estimate the model in first differenced form
D. Remove any large outliers from the data.
Answer:",mmlu,mmlu-71,Label.NONE
72,"The following are multiple choice questions (with answers) about econometrics.

The fixed effects panel model is also sometimes known as
A. A seemingly unrelated regression model
B. The least squares dummy variables approach
C. The random effects model
D. Heteroscedasticity and autocorrelation consistent
Answer:",mmlu,mmlu-72,Label.NONE
73,"The following are multiple choice questions (with answers) about econometrics.

Which of the following statements is TRUE concerning OLS estimation?
A. OLS minimises the sum of the vertical distances from the points to the line
B. OLS minimises the sum of the squares of the vertical distances from the points to the line
C. OLS minimises the sum of the horizontal distances from the points to the line
D. OLS minimises the sum of the squares of the horizontal distances from the points to the line.
Answer:",mmlu,mmlu-73,Label.NONE
74,"The following are multiple choice questions (with answers) about econometrics.

If the standard tools for time-series analysis, such as estimation of the acf, pacf and spectral analysis, find no evidence of structure in the data, this implies that the data are which of the following?
A. Normally distributed
B. Uncorrelated
C. Independent
D. Fat-tailed
Answer:",mmlu,mmlu-74,Label.NONE
