,prompt,source,prompt_id,prediction
58,"The following are multiple choice questions (with answers) about management.

What is the optimal span of control?
A. 2
B. 5
C. 7
D. None of the above
Answer:",mmlu,mmlu-58,Label.NONE
59,"The following are multiple choice questions (with answers) about management.

What one of these is not a recognised type of authority?
A. Executive
B. Functional
C. Line management
D. Supplier
Answer:",mmlu,mmlu-59,Label.NONE
60,"The following are multiple choice questions (with answers) about management.

Which one of the following is not a characteristic of a team?
A. Minimal and formal knowledge sharing
B. Collective output
C. Individual and collective responsibility
D. Fluid dimension to roles and tasks
Answer:",mmlu,mmlu-60,Label.NONE
61,"The following are multiple choice questions (with answers) about management.

Which of these factors is not one of the competing responsibilities that influence corporate social responsibility?
A. Ethical
B. Economic
C. Discretionary
D. Technical
Answer:",mmlu,mmlu-61,Label.NONE
62,"The following are multiple choice questions (with answers) about management.

What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?
A. Product development
B. Market penetration
C. Diversification
D. Market development
Answer:",mmlu,mmlu-62,Label.NONE
63,"The following are multiple choice questions (with answers) about management.

What is characteristic for the location of a virtual team?
A. In the same building
B. In the same industry
C. In the same country
D. remotely
Answer:",mmlu,mmlu-63,Label.NONE
64,"The following are multiple choice questions (with answers) about management.

According to the Five Factor model, 'extraversion' as a personality type is characterised by what type of people?
A. Good natured
B. Calm and self-confident
C. Sensitive and curious
D. Assertive and sociable
Answer:",mmlu,mmlu-64,Label.NONE
65,"The following are multiple choice questions (with answers) about management.

What is the overriding philosophy underpinning the strategic direction of an organisation?
A. Vision statement
B. Mission statement
C. Strategy statement
D. Business statement
Answer:",mmlu,mmlu-65,Label.NONE
66,"The following are multiple choice questions (with answers) about management.

What is the term for the action in which managers at an organisation analyse the current situation of their organisation and then develop plans to accomplish its mission and achieve its goals?
A. Synergy planning
B. Strategy formulation
C. Functional planning
D. SWOT analysis
Answer:",mmlu,mmlu-66,Label.NONE
67,"The following are multiple choice questions (with answers) about management.

What is Frank Gilbreth`s work most noted for?
A. Working conditions
B. Time and motion studies
C. Work psychology
D. Work as a social setting
Answer:",mmlu,mmlu-67,Label.NONE
68,"The following are multiple choice questions (with answers) about management.

What is another name for contingency planning?
A. Synergy planning
B. Ad hoc planning
C. Business level planning
D. Scenario planning
Answer:",mmlu,mmlu-68,Label.NONE
69,"The following are multiple choice questions (with answers) about management.

Which feature does not form one of Fayol's 14 principles of management?
A. Esprit de corps
B. Initiative
C. Order
D. Individualism
Answer:",mmlu,mmlu-69,Label.NONE
70,"The following are multiple choice questions (with answers) about management.

What one of the following is not a characteristic of the job characteristics model?
A. Task identity
B. Autonomy
C. Reward
D. Feedback
Answer:",mmlu,mmlu-70,Label.NONE
71,"The following are multiple choice questions (with answers) about management.

Workers' acceptance of change is characteristic of what type of culture?
A. Team culture
B. Collaborative culture
C. Group culture
D. Collective culture
Answer:",mmlu,mmlu-71,Label.NONE
72,"The following are multiple choice questions (with answers) about management.

What is a virtual organisation?
A. An organisation that uses information and communications technologies (ICT's) to coordinate activities without physical boundaries between different functions
B. An organisation that uses internet technologies to sell products to customers
C. An organisation that manages the supply chain using digital technologies
D. An organisation that coordinates the workforce via video conferencing
Answer:",mmlu,mmlu-72,Label.NONE
73,"The following are multiple choice questions (with answers) about management.

From what does a chain of command extend?
A. Bottom to top
B. Top to bottom
C. Diagonally
D. Laterally
Answer:",mmlu,mmlu-73,Label.NONE
74,"The following are multiple choice questions (with answers) about management.

What do you call a style of leadership that takes account of others' views, opinions and ideas?
A. Laissez-faire
B. People-oriented
C. Democratic
D. Autocratic
Answer:",mmlu,mmlu-74,Label.NONE
75,"The following are multiple choice questions (with answers) about management.

What is the guiding principle of scientific management?
A. Experimentation
B. Fluid working relationships
C. Freedom of association
D. One best way to do a job
Answer:",mmlu,mmlu-75,Label.NONE
76,"The following are multiple choice questions (with answers) about management.

What is the term Tuckman uses for reaching consensus as a group?
A. Storming
B. Performing
C. Forming
D. Norming
Answer:",mmlu,mmlu-76,Label.NONE
77,"The following are multiple choice questions (with answers) about management.

What theory is built around the principle that 'people make choices regarding how to behave based on values and beliefs'?
A. Expectancy
B. Instrumental
C. Classical
D. Contingency
Answer:",mmlu,mmlu-77,Label.NONE
78,"The following are multiple choice questions (with answers) about management.

What is the term for decisions limited by human capacity to absorb and analyse information?
A. Cognitive rationality
B. Conscious rationality
C. Bounded rationality
D. Restricted rationality
Answer:",mmlu,mmlu-78,Label.NONE
79,"The following are multiple choice questions (with answers) about management.

What is a definition of an objective?
A. A defined specified outcome to be achieved in the long-term
B. A clear set of goals to be attained given a set number of resources
C. A clearly defined and measurable outcome to be achieved over a specified timeframe
D. A set standard of performance agreed by workers and managers
Answer:",mmlu,mmlu-79,Label.NONE
80,"The following are multiple choice questions (with answers) about management.

What is not a purpose of an organisational structure?
A. To coordinate people and resources
B. To organise lines of communication
C. To formalise authority
D. To limit workers' rights
Answer:",mmlu,mmlu-80,Label.NONE
81,"The following are multiple choice questions (with answers) about management.

To what time-frame do strategic plans relate?
A. Long-term
B. Medium-term
C. Short-term
D. Unspecified time it takes to achieve an aim
Answer:",mmlu,mmlu-81,Label.NONE
82,"The following are multiple choice questions (with answers) about management.

What is the term for organisational development through a formally designed organisational structure?
A. Organic
B. Mechanistic
C. Formal
D. Structured
Answer:",mmlu,mmlu-82,Label.NONE
83,"The following are multiple choice questions (with answers) about management.

'There is no discernible link between planning and performance'. Who is this position held by?
A. Michael Porter
B. Milton Friedman
C. Gary Hamel
D. Henry Mintzberg
Answer:",mmlu,mmlu-83,Label.NONE
84,"The following are multiple choice questions (with answers) about management.

What does situational theory of leadership emphasise?
A. Personality traits
B. Events
C. Environment
D. Political situation
Answer:",mmlu,mmlu-84,Label.NONE
85,"The following are multiple choice questions (with answers) about management.

What is intuitive decision making based on?
A. Guesswork
B. Gambling
C. Instinct
D. Rationality
Answer:",mmlu,mmlu-85,Label.NONE
86,"The following are multiple choice questions (with answers) about management.

Enhancement of job satisfaction and productivity are key characteristics of which theoretical perspective of work design?
A. Process improvement
B. Techno-structural change model
C. Job characteristics model
D. Socio-technical systems
Answer:",mmlu,mmlu-86,Label.NONE
87,"The following are multiple choice questions (with answers) about management.

Which 18th century writer produced a famous book called 'The Wealth of Nations'?
A. Frederick Taylor
B. Henry Mintzberg
C. Adam Smith
D. Dr Samuel Johnson
Answer:",mmlu,mmlu-87,Label.NONE
88,"The following are multiple choice questions (with answers) about management.

Which one of these characteristics is most commonly associated with the 'rational goal' model of management?
A. Worker welfare
B. Health and safety
C. Interpersonal relationships
D. Productivity
Answer:",mmlu,mmlu-88,Label.NONE
89,"The following are multiple choice questions (with answers) about management.

In what order do managers typically perform the managerial functions?
A. organising, planning, controlling, leading
B. organising, leading, planning, controlling
C. planning, organising, leading, controlling
D. planning, organising, controlling, leading
Answer:",mmlu,mmlu-89,Label.NONE
90,"The following are multiple choice questions (with answers) about management.

How does lateral communication in an organisation occur?
A. Information passes upwards.
B. Information passes downwards.
C. Information is a two-way process.
D. Information passes between different departments and functions.
Answer:",mmlu,mmlu-90,Label.NONE
91,"The following are multiple choice questions (with answers) about management.

Of what is advertising a form?
A. Focusing strategy
B. Differentiation
C. Cost leadership
D. Growth
Answer:",mmlu,mmlu-91,Label.NONE
92,"The following are multiple choice questions (with answers) about management.

What is not a component of an agile organisation?
A. Market focus and position
B. Human resources: multi-skilling
C. Organisational structure
D. Project-based culture
Answer:",mmlu,mmlu-92,Label.NONE
93,"The following are multiple choice questions (with answers) about management.

Of what is worker autonomy in decision making an example?
A. Worker freedom
B. Greater worker negotiation
C. Worker empowerment
D. Increased worker power
Answer:",mmlu,mmlu-93,Label.NONE
94,"The following are multiple choice questions (with answers) about management.

Vertical integration forwards is when a firm mergers or acquires another
A. Towards the source of supply
B. Towards the consumer
C. At the same stage of the supply chain
D. In another industry
Answer:",mmlu,mmlu-94,Label.NONE
95,"The following are multiple choice questions (with answers) about management.

What is the term for an autonomous business entity within an overall corporate enterprise which is set apart from other areas of the business?
A. Subsidiary
B. Strategic partnership
C. Strategic alliance
D. Strategic business unit
Answer:",mmlu,mmlu-95,Label.NONE
96,"The following are multiple choice questions (with answers) about management.

What is not a characteristic of a corporate social responsibility framework?
A. Retaining the status quo
B. Understanding society
C. Harnessing diversity
D. Building capacity
Answer:",mmlu,mmlu-96,Label.NONE
97,"The following are multiple choice questions (with answers) about management.

What is a whistleblower?
A. Someone who reports illegal or unethical acts
B. Someone who commits illegal or unethical acts
C. Someone who benefits from illegal or unethical acts
D. Someone who devises illegal or unethical acts
Answer:",mmlu,mmlu-97,Label.NONE
98,"The following are multiple choice questions (with answers) about management.

What is T-group training?
A. A group whose aim is transformational change
B. A group brought together to deliver training programmes
C. Team training for the purposes of advancing technology
D. Team building activities involving learning
Answer:",mmlu,mmlu-98,Label.NONE
99,"The following are multiple choice questions (with answers) about management.

What is a social enterprise concerned with?
A. Profit maximisation
B. Maximising market share
C. Providing public service
D. Running a business to create social benefits
Answer:",mmlu,mmlu-99,Label.NONE
100,"The following are multiple choice questions (with answers) about management.

Which of the following is not part of Schein's model of the formation of culture?
A. Shared values
B. Pre-conceptions
C. Shared beliefs
D. Norms
Answer:",mmlu,mmlu-100,Label.NONE
101,"The following are multiple choice questions (with answers) about management.

What is not one of the layers of cultural influence?
A. Social
B. Business
C. Organisational
D. Company
Answer:",mmlu,mmlu-101,Label.NONE
