,prompt,source,prompt_id,prediction
15,"The following are multiple choice questions (with answers) about public relations.

Which of the following entities cannot sue for libel?
A. A politician
B. A house of worship
C. A government institution
D. A publicly-traded company
Answer:",mmlu,mmlu-15,Label.NONE
16,"The following are multiple choice questions (with answers) about public relations.

Which author emphasised strategy as achieving competitive advantage for an organization?
A. Steyn (2003)
B. Gregory (2006)
C. Cutlip et al (2006)
D. Henry (2006)
Answer:",mmlu,mmlu-16,Label.NONE
17,"The following are multiple choice questions (with answers) about public relations.

Which statement is true about focus group research?
A. The participants should be selected at random.
B. It is an example of a formal research tool for practitioners.
C. The information can be generalized to describe a larger population.
D. The findings generate qualitative data that can be used to develop surveys.
Answer:",mmlu,mmlu-17,Label.NONE
18,"The following are multiple choice questions (with answers) about public relations.

You are the community relations director for a public water utility that has been targeted by a group of activists opposed to adding fluoride to drinking water. The activists are waging an intense internet campaign against the practice. Your utility has overwhelming evidence of the health benefits to fluoridated water. The manager of the utility asks you to initiate a blog to get the health message out. What is the most appropriate course of action?
A. Use utility employees to write the blog, posing as dentists and physicians.
B. Recruit a group of volunteer dentists and physicians to write the blog under their own identities with no reference to the utility.
C. Write the blog yourself, identifying yourself as an employee of the utility, and quote the scientific opinions of a variety of sources.
D. Compensate a group of dentists and physicians to write the blog, identifying the utility as the sponsor of the blog but without disclosing the compensation.
Answer:",mmlu,mmlu-18,Label.NONE
19,"The following are multiple choice questions (with answers) about public relations.

Within which area of public relations is likely to involve lobbying?
A. Corporate
B. Financial relations
C. Public affairs
D. Business to business
Answer:",mmlu,mmlu-19,Label.NONE
20,"The following are multiple choice questions (with answers) about public relations.

During which step of the Chase Jones model of issues management should the strengths and weaknesses of the organisation be reviewed?
A. Identification
B. Analysis
C. Strategy
D. Evaluation
Answer:",mmlu,mmlu-20,Label.NONE
21,"The following are multiple choice questions (with answers) about public relations.

As the single-person public relations staff of a public transit agency, you are tasked with increasing the number of people who ride your buses each month. Your target audiences are lower-income individuals, college students, people with basic educations and people for whom English is a Second Language. When preparing to craft a primary message, what should you do first?
A. Consider the comprehension level of all of the target audiences.
B. Consider how riding the bus could similarly affect all of the target audiences.
C. Consider which mediums would most effectively reach all of the target audiences.
D. Consider the geographic locations where all of the target audiences live and work.
Answer:",mmlu,mmlu-21,Label.NONE
22,"The following are multiple choice questions (with answers) about public relations.

A book launch would be what kind of common tactic?
A. Competition
B. Event
C. Award
D. Sponsorship
Answer:",mmlu,mmlu-22,Label.NONE
23,"The following are multiple choice questions (with answers) about public relations.

Newsletters generally fall in to which writing category?
A. Media writing
B. Personal writing
C. Business writing
D. Promotional writing
Answer:",mmlu,mmlu-23,Label.NONE
24,"The following are multiple choice questions (with answers) about public relations.

The process of identifying publics who are involved and affected by a situation central to an organization is called a(n)
A. exploratory survey
B. situation interview
C. communication audit
D. stakeholder analysis
Answer:",mmlu,mmlu-24,Label.NONE
25,"The following are multiple choice questions (with answers) about public relations.

Which of the following Internet-related challenges is most significant in the public relations field?
A. Representing clients using new social media environments
B. Finding stable, cost-effective Internet providers
C. Training staff to use social media
D. Staying abreast of changing technology
Answer:",mmlu,mmlu-25,Label.NONE
26,"The following are multiple choice questions (with answers) about public relations.

Which of these ways a business impacts on the world do stakeholders NOT normally look at?
A. Workforce development
B. Impact on local communities
C. Impact on the environment
D. Financial performance
Answer:",mmlu,mmlu-26,Label.NONE
27,"The following are multiple choice questions (with answers) about public relations.

The ________ part of a PR campaign includes proactively planning a response strategy, implementing that strategy in the event of a crisis, evaluating the crisis response, and revising the initial response strategy in an effort to improve for future crises.
A. public issues
B. crisis management
C. consumer relations
D. community relations
Answer:",mmlu,mmlu-27,Label.NONE
28,"The following are multiple choice questions (with answers) about public relations.

In the Westley and MacLean model of communication, which role describes the way in which the public obtain or receive the message?
A. The advocacy role
B. The channel's role
C. The gatekeeper role
D. The behavioural role
Answer:",mmlu,mmlu-28,Label.NONE
29,"The following are multiple choice questions (with answers) about public relations.

Which guerrilla marketing technique involves the spreading of a message about a product issue or service through online peer-to peer communication?
A. Fan pages
B. Street activities
C. Grassroots marketing
D. Viral campaigns
Answer:",mmlu,mmlu-29,Label.NONE
30,"The following are multiple choice questions (with answers) about public relations.

A ________ campaign occurs when people from two or more opposing sides of an argument have emotional convictions about a decision that has the power to impact their lives.
A. public relations
B. public issues
C. crisis management
D. consumer relations
Answer:",mmlu,mmlu-30,Label.NONE
31,"The following are multiple choice questions (with answers) about public relations.

The Web was effectively invented by Berners-Lee in which year?
A. 1980
B. 1989
C. 1991
D. 1993
Answer:",mmlu,mmlu-31,Label.NONE
32,"The following are multiple choice questions (with answers) about public relations.

Internet traffic is expected to grow by 400% in the next few years. What is predicted to be the main driver of this?
A. Online consumer goods purchases
B. Video
C. Music
D. Online auctions
Answer:",mmlu,mmlu-32,Label.NONE
33,"The following are multiple choice questions (with answers) about public relations.

The goal of ________ advertising is to promote a specific product and service to a target audience.
A. person-oriented
B. product-oriented
C. profit-oriented
D. idea-oriented
Answer:",mmlu,mmlu-33,Label.NONE
34,"The following are multiple choice questions (with answers) about public relations.

Which of these types of survey question seeks qualitative information?
A. Likert scale
B. Multiple choice
C. Open-ended
D. Yes/No
Answer:",mmlu,mmlu-34,Label.NONE
35,"The following are multiple choice questions (with answers) about public relations.

The American flag is an example of a
A. stereotype
B. semantic device
C. symbol
D. message
Answer:",mmlu,mmlu-35,Label.NONE
36,"The following are multiple choice questions (with answers) about public relations.

Approximately half of all public relations practitioners work in
A. government
B. business and commercial areas
C. health care and hospitals
D. public relations firms
Answer:",mmlu,mmlu-36,Label.NONE
37,"The following are multiple choice questions (with answers) about public relations.

You seek the counsel of one of your peers who designed and implemented a communication program that resulted in the successful permitting of an automotive recycling center, despite strong opposition from community organizations. You have to design a program to win approval for a similar project proposed by your company. Your peer gives you a brief piece of advice that succinctly describes the foundation of his successful program. What is most likely your peer's advice for a successful communication program?
A. Solve their problems
B. Kill them with kindness
C. Expose them to ridicule
D. Overwhelm them with facts
Answer:",mmlu,mmlu-37,Label.NONE
38,"The following are multiple choice questions (with answers) about public relations.

Which of these publics does NOT feature in Grunig and Hunt's (1984) situational theory of publics?
A. Latent
B. Dormant
C. Aware
D. Active
Answer:",mmlu,mmlu-38,Label.NONE
39,"The following are multiple choice questions (with answers) about public relations.

Which of these qualities is NOT listed as something to consider when choosing an opinion leader for a public relations campaigns?
A. Reputation
B. Impact
C. Familiarity with subject or issue
D. Ability to reach people
Answer:",mmlu,mmlu-39,Label.NONE
40,"The following are multiple choice questions (with answers) about public relations.

According to Macnamara's (2005) pyramid of evaluation, at which stage is the situation analysis done and used to form objectives and implementation plans?
A. Inputs
B. Outputs
C. Outtakes
D. Outcomes
Answer:",mmlu,mmlu-40,Label.NONE
41,"The following are multiple choice questions (with answers) about public relations.

Which factors are mentioned that influence media coverage of a story?
A. Content, quality of source, relevance
B. Timing, content, media liaison
C. Content, quality of source, human interest angle
D. Timing, relevance, political slant
Answer:",mmlu,mmlu-41,Label.NONE
42,"The following are multiple choice questions (with answers) about public relations.

What is the primary reason that you, as a public relations manager, should insist on prioritizing and scheduling activities?
A. to help the department stay focused on its strategic plan
B. to ensure that projects that are important to the CEO always have first priority
C. to ensure that the department's events and public relations activities are not neglected
D. to make it easier for other departments to understand the responsibilities of the public relations department
Answer:",mmlu,mmlu-42,Label.NONE
43,"The following are multiple choice questions (with answers) about public relations.

According to Macnamara's (2005) pyramid of evaluation, at which stage are opinion polls most useful?
A. Inputs
B. Outputs
C. Outtakes
D. Outcomes
Answer:",mmlu,mmlu-43,Label.NONE
44,"The following are multiple choice questions (with answers) about public relations.

Tyler and his wife have been won over by the advertising campaign supporting Stan Johnson, who is running for mayor, so they put a 'Vote for Stan Johnson in November' sign in their front yard. Tyler and his wife are engaging in ________, the third step of the advertising campaign.
A. identification
B. legitimacy
C. penetration
D. participation
Answer:",mmlu,mmlu-44,Label.NONE
45,"The following are multiple choice questions (with answers) about public relations.

No-Wait Weight Loss, a diet pill brand, promises its potential consumers that if they take one pill once a day they will lose weight without having to change their diet or start exercising. However, many people who have used the product have complained that they haven't lost weight, and some have even gained weight. No-Wait Weight Loss has been unsuccessful in the ________ stage of the advertising campaign.
A. distribution
B. penetration
C. participation
D. identification
Answer:",mmlu,mmlu-45,Label.NONE
46,"The following are multiple choice questions (with answers) about public relations.

What World War I-era organization introduced decentralized publicity ""drives"" as a strategy to mobilize U.S. public opinion to support the war?
A. The Creel Committee
B. The Red Cross
C. The Council on Public Relations
D. The Office of War Information
Answer:",mmlu,mmlu-46,Label.NONE
47,"The following are multiple choice questions (with answers) about public relations.

When an attitude is communicated, what does it become?
A. An opinion
B. A belief
C. A behaviour
D. A point of view
Answer:",mmlu,mmlu-47,Label.NONE
48,"The following are multiple choice questions (with answers) about public relations.

Which communication model describes the encoding and decoding of messages?
A. Shannon and Weaver model
B. Osgood and Schramm model
C. Westley and MacLean model
D. Maletzke model
Answer:",mmlu,mmlu-48,Label.NONE
49,"The following are multiple choice questions (with answers) about public relations.

Which definition best describes media convergence?
A. The conglomeration of media outlets into large corporations.
B. The way in which all media outlets post similar content to their competitors.
C. The many differing views and cultures expressed in modern media.
D. Information being delivered in different formats via various digital channels.
Answer:",mmlu,mmlu-49,Label.NONE
50,"The following are multiple choice questions (with answers) about public relations.

________ is most common to political campaigns because it focuses on raising the public's awareness about a particular person in hopes they will either support or not support the person.
A. Product-oriented advertising
B. Idea-oriented advertising
C. Person-oriented advertising
D. Platform-oriented advertising
Answer:",mmlu,mmlu-50,Label.NONE
51,"The following are multiple choice questions (with answers) about public relations.

Which phase of public relations audience research is associated with summative evaluation?
A. Implementation
B. Impact
C. Attitude change
D. Preparation
Answer:",mmlu,mmlu-51,Label.NONE
52,"The following are multiple choice questions (with answers) about public relations.

Which of these adjectives does NOT describe business writing?
A. Formal
B. Abstract
C. Personal
D. Objective
Answer:",mmlu,mmlu-52,Label.NONE
53,"The following are multiple choice questions (with answers) about public relations.

Publishing and selling the creative work of others and protecting property rights of one's own creative work is regulated by
A. libel and publication regulations
B. access and deregulation
C. Securities and Exchange Commission
D. copyright and trademark law
Answer:",mmlu,mmlu-53,Label.NONE
54,"The following are multiple choice questions (with answers) about public relations.

Where was the first British newspaper printed?
A. London
B. Oxford
C. Manchester
D. Edinburgh
Answer:",mmlu,mmlu-54,Label.NONE
55,"The following are multiple choice questions (with answers) about public relations.

Which of the following information about publications does the Audit Bureau of Circulation NOT provide?
A. Circulation
B. Distribution
C. Traffic
D. Readership
Answer:",mmlu,mmlu-55,Label.NONE
56,"The following are multiple choice questions (with answers) about public relations.

The ________ phase of the PR process consists of making decisions about which strategies and tactics will be used to respond to the goals of the organization and executing those strategies and tactics.
A. planning
B. implementation
C. evaluation
D. tactical
Answer:",mmlu,mmlu-56,Label.NONE
57,"The following are multiple choice questions (with answers) about public relations.

In recent years social media has had a major impact on the practice of public relations. In which of the following areas has the impact been greatest and experienced most immediately?
A. Politics
B. Retail business
C. Automotive sales
D. Nonprofits
Answer:",mmlu,mmlu-57,Label.NONE
58,"The following are multiple choice questions (with answers) about public relations.

Which traditional news criterion would you expect to be most important in public relations messages distributed through the mass media?
A. Proximity
B. Timeliness
C. Prominence
D. Impact
Answer:",mmlu,mmlu-58,Label.NONE
59,"The following are multiple choice questions (with answers) about public relations.

Which area of public relations deals with emerging issues and their potential impact on an organization?
A. Public opinion
B. Issues management
C. Public affairs
D. Lobbying
Answer:",mmlu,mmlu-59,Label.NONE
60,"The following are multiple choice questions (with answers) about public relations.

According to Macnamara's (2005) pyramid of evaluation, at which stage is media coverage most likely to be measured?
A. Inputs
B. Outputs
C. Outtakes
D. Outcomes
Answer:",mmlu,mmlu-60,Label.NONE
61,"The following are multiple choice questions (with answers) about public relations.

You are director of communications for a local non-profit chapter organization that is an affiliate of a large national non-profit organization. You are frequently asked to secure media coverage using news releases provided by national headquarters located in another state. Which action would most improve your chances of success with these materials?
A. Use your relationships with local donors to gain coverage.
B. Localize the news releases for audiences in your geography.
C. Pitch the news releases as written, but include a quote from your chapter's executive director.
D. Remind editors that your organization is a national, prominent non-profit to which their publisher donates.
Answer:",mmlu,mmlu-61,Label.NONE
62,"The following are multiple choice questions (with answers) about public relations.

What is the main purpose of licensing public relations practitioners?
A. To regulate access to posts in the field
B. To create an elite of public relations practitioners
C. To preserve the well-being of society
D. To achieve better wages for licensed practitioners
Answer:",mmlu,mmlu-62,Label.NONE
63,"The following are multiple choice questions (with answers) about public relations.

According to Cutlip (2006), which stage of the communications plan should involve planning of what should be said and why?
A. Situation analysis
B. Strategy
C. Implementation
D. Evaluation involves assessing all aspects of the programme.
Answer:",mmlu,mmlu-63,Label.NONE
64,"The following are multiple choice questions (with answers) about public relations.

In which era did muckraking journalism led to the widespread introduction of public relations in business?
A. Postwar Era, 1945 - 1965
B. Roosevelt Era, 1930 - 1945
C. Booming Twenties Era, 1919 - 1929
D. Seedbed Era, 1900 ' 1917
Answer:",mmlu,mmlu-64,Label.NONE
65,"The following are multiple choice questions (with answers) about public relations.

Leslie is a disgruntled employee who walks into her place of employment and shoots three people, killing two and critically injuring the other. What is Leslie's behavior an example of?
A. workplace violence
B. organizational misdeeds
C. megadamage
D. crisis management
Answer:",mmlu,mmlu-65,Label.NONE
66,"The following are multiple choice questions (with answers) about public relations.

Psychographics refers to
A. individual values, lifestyles and characteristics
B. individual sex, age, race and income statistics
C. potential influence
D. all of the above
Answer:",mmlu,mmlu-66,Label.NONE
67,"The following are multiple choice questions (with answers) about public relations.

In the public relations field, what is the most common threat to a client-firm relationship?
A. Clients' questions about costs
B. Resistance to outside advice
C. Superficial grasp of the client's unique problems
D. Personality conflicts
Answer:",mmlu,mmlu-67,Label.NONE
68,"The following are multiple choice questions (with answers) about public relations.

A 2008 survey showed that what percentage of the world's largest companies are reporting their corporate responsibility?
A. 50%
B. 60%
C. 70%
D. 80%
Answer:",mmlu,mmlu-68,Label.NONE
69,"The following are multiple choice questions (with answers) about public relations.

In recent research, the 14,000 stories that could be accessed on Google News' front page in a day pertained to how many actual news events?
A. 18
B. 24
C. 326
D. 9,574
Answer:",mmlu,mmlu-69,Label.NONE
70,"The following are multiple choice questions (with answers) about public relations.

Who argued that if an organization did not affect a public then there was no need for a practitioner to consider that public in its communications?
A. Cutlip (2006)
B. Leitch and Neilson (2001)
C. Amaral and Phillips (2010)
D. Grunig and Hunt (1984)
Answer:",mmlu,mmlu-70,Label.NONE
71,"The following are multiple choice questions (with answers) about public relations.

Which form of communication is most effective in forming or changing predispositions toward an issue?
A. Interpersonal
B. Media
C. Group
D. Public
Answer:",mmlu,mmlu-71,Label.NONE
72,"The following are multiple choice questions (with answers) about public relations.

Which statement describes an idea from utilitarianism?
A. What is right and what is wrong are predetermined.
B. People should be treated as an end, not a means to an end.
C. The greatest good for the greatest number.
D. Those better off should give to people who are not as well off.
Answer:",mmlu,mmlu-72,Label.NONE
73,"The following are multiple choice questions (with answers) about public relations.

Which type of measurement is the most effective choice for evaluating a campaign's impact on audience attitudes?
A. preparing a content analysis of media coverage
B. studying the content of blog postings about your issue
C. analyzing pre and post sales reports for changes in sales
D. conducting a pre and post analysis of constituents' opinions
Answer:",mmlu,mmlu-73,Label.NONE
74,"The following are multiple choice questions (with answers) about public relations.

There are three basic types of persuasive advertising campaigns. Which of the following is NOT one of them?
A. Product-oriented
B. Person-oriented
C. Idea-oriented
D. Result-oriented
Answer:",mmlu,mmlu-74,Label.NONE
75,"The following are multiple choice questions (with answers) about public relations.

Approximately what proportion of nonprofit sector practitioners conduct audience research?
A. One-quarter
B. One-half
C. Two thirds
D. Almost all
Answer:",mmlu,mmlu-75,Label.NONE
76,"The following are multiple choice questions (with answers) about public relations.

When a campaign becomes noticed and unavoidable, it has achieved the ________ stage.
A. participation
B. penetration
C. distribution
D. identification
Answer:",mmlu,mmlu-76,Label.NONE
77,"The following are multiple choice questions (with answers) about public relations.

A(n) ________ campaign is a paid form of impersonal communication, concerned with selling specific products, services, brands, images, and lifestyles to the public.
A. public persuasive
B. public relations
C. advertising
D. consumerism
Answer:",mmlu,mmlu-77,Label.NONE
78,"The following are multiple choice questions (with answers) about public relations.

Which statement is true about an open systems model of public relations in an organization?
A. It adapts to changing organizational environments.
B. It adopts the policy of transparency to build public trust.
C. It focuses on removing communication barriers between its business divisions.
D. It communicates with its publics frequently to effect change outside the organization.
Answer:",mmlu,mmlu-78,Label.NONE
79,"The following are multiple choice questions (with answers) about public relations.

Which law restricts corporate communications for publicly traded companies before and during the period that new securities are being registered?
A. Securities Act of 1933
B. Sarbanes-Oxley Act of 2002
C. Investment Advisers Act of 1940
D. Investment Company Act of 1934
Answer:",mmlu,mmlu-79,Label.NONE
80,"The following are multiple choice questions (with answers) about public relations.

Which of these phrases refers specifically to a crisis, rather than an issue?
A. A gap between corporate and stakeholder expectations.
B. When an organization's trading is interrupted.
C. Can be avoided with constant monitoring and relationship building.
D. It happens suddenly.
Answer:",mmlu,mmlu-80,Label.NONE
81,"The following are multiple choice questions (with answers) about public relations.

Watson and Noble (2005) lay out a five-step model for circular evaluation. At which step should pre-testing of strategy and tactics be carried out?
A. 1
B. 2
C. 3
D. 4
Answer:",mmlu,mmlu-81,Label.NONE
82,"The following are multiple choice questions (with answers) about public relations.

Which of these sites offers 'microblogging?
A. YouTube
B. Facebook
C. Wikipedia
D. Twitter
Answer:",mmlu,mmlu-82,Label.NONE
83,"The following are multiple choice questions (with answers) about public relations.

Within which area of public relations do tactics relate to promotion of the overall organisation?
A. Corporate
B. Internal communications
C. Financial relations
D. Business to business
Answer:",mmlu,mmlu-83,Label.NONE
84,"The following are multiple choice questions (with answers) about public relations.

Emma is browsing a popular website when she runs across the story of a well-known actor who was recently pulled over for speeding and driving down the wrong side of the street. It turns out he had been drinking, and the arresting police officer found drugs in the car. The actor's publicist issued a statement claiming the actor was just tired and that the drugs belonged to someone else. Emma can't help having the impression that all public relations are ________ and occur only after something negative has occurred.
A. proactive
B. reactive
C. manipulative
D. manipulative
Answer:",mmlu,mmlu-84,Label.NONE
85,"The following are multiple choice questions (with answers) about public relations.

Louis owns a chemical company that has been irresponsibly disposing of chemical waste and contaminating the community's water supply. Although he knew the company was cutting costs in its waste disposal, he publicly claims to have had no knowledge of the irresponsible practices, blames it on the company's general manager and fires him. What image restoration strategy is Louis using?
A. denial
B. evasion of responsibility
C. reducing the offensiveness
D. corrective action
Answer:",mmlu,mmlu-85,Label.NONE
86,"The following are multiple choice questions (with answers) about public relations.

The ________ phase of the PR model consists of primary and secondary research about a client, identifying the target audiences for the campaign, proposing channels of communication and strategies to be used in the campaign, and constructing goals, objectives, messages, and themes.
A. identification
B. evaluation
C. implementation
D. planning
Answer:",mmlu,mmlu-86,Label.NONE
87,"The following are multiple choice questions (with answers) about public relations.

The 'internal factors' portion of a firm's public relations situation analysis often includes
A. a communication audit
B. strategy suggestions
C. community focus groups
D. a listing of media contacts
Answer:",mmlu,mmlu-87,Label.NONE
88,"The following are multiple choice questions (with answers) about public relations.

What is the major advantage of organizational publications?
A. Their ability to provide a revenue source for sponsoring organizations
B. Their ability to deliver specific, detailed information to narrowly defined target publics
C. Their ability to avoid the problems typically associated with two-way media
D. Their ability to give sponsoring organizations a means of uncontrolled communications
Answer:",mmlu,mmlu-88,Label.NONE
89,"The following are multiple choice questions (with answers) about public relations.

Which outcome, from the evaluation phase of public relations planning, documents the impact a program had on its stakeholders?
A. the quality of the messages and activities
B. the number who change attitudes and opinions
C. the number who responded to communications
D. the number of messages and activities implemented
Answer:",mmlu,mmlu-89,Label.NONE
90,"The following are multiple choice questions (with answers) about public relations.

The second stage of the advertising campaign is to establish ________, or to become known as trustworthy and believable.
A. legitimacy
B. identity
C. reliability
D. agency
Answer:",mmlu,mmlu-90,Label.NONE
91,"The following are multiple choice questions (with answers) about public relations.

Which type of writing employs the pyramid structure?
A. Media writing
B. Personal writing
C. Business writing
D. Promotional writing
Answer:",mmlu,mmlu-91,Label.NONE
92,"The following are multiple choice questions (with answers) about public relations.

During which step of the Chase Jones model of issues management should the organization's ability to lead the issue be assessed?
A. Identification
B. Analysis
C. Strategy
D. Evaluation
Answer:",mmlu,mmlu-92,Label.NONE
93,"The following are multiple choice questions (with answers) about public relations.

Which of these should an objective NOT be?
A. Broad
B. Achievable
C. Measurable
D. Time-bound
Answer:",mmlu,mmlu-93,Label.NONE
94,"The following are multiple choice questions (with answers) about public relations.

Which statement describes an idea from Kantian ethics?
A. What is right and what is wrong are predetermined.
B. People should be treated as an end, not a means to an end.
C. The greatest good for the greatest number.
D. Those better off should give to people who are not as well off.
Answer:",mmlu,mmlu-94,Label.NONE
95,"The following are multiple choice questions (with answers) about public relations.

Which of these organizations is most effective in engaging with customers online?
A. Starbucks
B. Coca-Cola
C. Wholefoods
D. Redbull
Answer:",mmlu,mmlu-95,Label.NONE
96,"The following are multiple choice questions (with answers) about public relations.

According to Russian philosopher Mikhail Bakhtin, in order to create ________, or a well-informed public, all communication about an issue must be ________, or take the form of a dialogue.
A. intelligentsia, democratic
B. democracy, dialogic
C. democracy, logical
D. democracy, bipartisan
Answer:",mmlu,mmlu-96,Label.NONE
97,"The following are multiple choice questions (with answers) about public relations.

Your client has asked you to develop a public relations campaign to promote a college tuition savings program using new technologies. What is the most appropriate first step?
A. Research pricing and development costs for different services.
B. Develop a survey to discover which factors impact families' savings.
C. Conduct a situation analysis to gain a better understanding of the issue.
D. Hold a focus group to determine which messages are most effective for the program.
Answer:",mmlu,mmlu-97,Label.NONE
98,"The following are multiple choice questions (with answers) about public relations.

According to ""working theory,"" what is the step that occurs between an individual gaining information and changing behavior?
A. coorientation
B. opinion change
C. reaction formation
D. semantic encoding
Answer:",mmlu,mmlu-98,Label.NONE
99,"The following are multiple choice questions (with answers) about public relations.

Segmentation of the population into psychographics, demographics and geodemographics is especially important in which public relations specialisation?
A. Issues management
B. Investor relations
C. Public affairs
D. Marketing communications
Answer:",mmlu,mmlu-99,Label.NONE
100,"The following are multiple choice questions (with answers) about public relations.

What are two examples of an evaluation of outcome? 
A. Change in attitude
B. Placement of message
C. Distribution of message
D. Size of attentive audience
Answer:",mmlu,mmlu-100,Label.NONE
101,"The following are multiple choice questions (with answers) about public relations.

Which fashion house sued for damages to its reputation after being accused of stealing a design?
A. Dior
B. Givenchy
C. Chanel
D. Lacroix
Answer:",mmlu,mmlu-101,Label.NONE
102,"The following are multiple choice questions (with answers) about public relations.

What public relations pioneer is credited with being the first practitioner to insist on ""a place at the management table""?
A. Carl Byoir
B. Edward Bernays
C. Doris Fleischman
D. Arthur Page
Answer:",mmlu,mmlu-102,Label.NONE
103,"The following are multiple choice questions (with answers) about public relations.

What are major reasons why organizations retain outside public relations counsel? 
A. They offer flexibility of talents and skills.
B. They bring greater credibility to the work. 
C. They will provide sound ROI on the project or program.
D. They can provide more attention and detail to a project that in-house staff.
Answer:",mmlu,mmlu-103,Label.NONE
104,"The following are multiple choice questions (with answers) about public relations.

Which of these activities might secondary research involve?
A. Conducting a content analysis
B. Conducting a survey
C. Observing people
D. Examining public records
Answer:",mmlu,mmlu-104,Label.NONE
105,"The following are multiple choice questions (with answers) about public relations.

Which of the following information about publications does the Audit Bureau of Circulation NOT provide?
A. Circulation
B. Distribution
C. Traffic
D. Readership
Answer:",mmlu,mmlu-105,Label.NONE
106,"The following are multiple choice questions (with answers) about public relations.

Early email was developed in which decade?
A. 1960s
B. 1970s
C. 1980s
D. 1990s
Answer:",mmlu,mmlu-106,Label.NONE
107,"The following are multiple choice questions (with answers) about public relations.

According to Esman (1972), which publics help an organization to exist by lending authority or assistance?
A. Enabling
B. Functional
C. Normative
D. Diffused
Answer:",mmlu,mmlu-107,Label.NONE
