,prompt,source,prompt_id,prediction
27,"The following are multiple choice questions (with answers) about high school biology.

A researcher grows a population of ferns in her laboratory. She notices, after a few generations, a new variant that has a distinct phenotype. When she tries to breed the original phenotype with the new one, no offspring are produced. When she breeds the new variants, however, offspring that look like the new variant result. What originally caused the change in the variant?
A. Karyotyping
B. Balance polymorphism
C. Mutation
D. Polyploidy
Answer:",mmlu,mmlu-27,Label.NONE
28,"The following are multiple choice questions (with answers) about high school biology.

Which of the following statements most accurately explains what EcoR1 is?
A. It is a bacterium that lives in the human large intestine.
B. It is the best-studied bacteriophage, a virus that attacks E. coli.
C. It is a restriction enzyme extracted from E. coli.
D. It is a type of DNA used extensively in research.
Answer:",mmlu,mmlu-28,Label.NONE
29,"The following are multiple choice questions (with answers) about high school biology.

Which of the following pairs of structures is least likely to represent homology?
A. The wings of a bat and the arms of a human
B. The hemoglobin of a baboon and that of a gorilla
C. The mitochondria of a plant and those of an animal
D. The wings of a bird and those of an insect
Answer:",mmlu,mmlu-29,Label.NONE
30,"The following are multiple choice questions (with answers) about high school biology.

The development of an egg without fertilization is known as
A. meiosis
B. parthenogenesis
C. embryogenesis
D. vegetative propagation
Answer:",mmlu,mmlu-30,Label.NONE
31,"The following are multiple choice questions (with answers) about high school biology.

In minks, the gene for brown fur (B) is dominant over the gene for silver fur (b). Which set of genotypes represents a cross that could produce offspring with silver fur from parents that both have brown fur?
A. BB BB
B. BB Bb
C. Bb Bb
D. Bb bb
Answer:",mmlu,mmlu-31,Label.NONE
32,"The following are multiple choice questions (with answers) about high school biology.

Male satin bowerbirds adorn structures that they build, called ""bowers,"" with parrot feathers, flowers, and other bizarre ornaments in order to attract females. Females inspect the bowers and, if suitably impressed, allow males to mate with them. The evolution of this male behavior is due to
A. frequency-dependent selection.
B. artificial selection.
C. sexual selection.
D. natural selection.
Answer:",mmlu,mmlu-32,Label.NONE
33,"The following are multiple choice questions (with answers) about high school biology.

Which of the following best explains why a population is described as the evolutionary unit?
A. Genetic changes can only occur at the population level.
B. The gene pool in a population remains fixed over time.
C. Natural selection affects individuals, not populations.
D. Individuals cannot evolve, but populations can.
Answer:",mmlu,mmlu-33,Label.NONE
34,"The following are multiple choice questions (with answers) about high school biology.

If, on average, 46% of the loci in a species' gene pool are heterozygous, then the average homozygosity of the species should be
A. 23%
B. 46%
C. 54%
D. 92%
Answer:",mmlu,mmlu-34,Label.MATH
35,"The following are multiple choice questions (with answers) about high school biology.

Which of these is a statement that Darwin would have rejected?
A. Environmental change plays a role in evolution.
B. The smallest entity that can evolve is an individual organism.
C. Individuals can acquire new characteristics as they respond to new environments or situations.
D. Inherited variation in a population is a necessary precondition for natural selection to operate.
Answer:",mmlu,mmlu-35,Label.NONE
36,"The following are multiple choice questions (with answers) about high school biology.

Which of the following contributes the MOST to genetic variability in a population?
A. Sporulation
B. Binary fission
C. Vegetative propagation
D. Mutation
Answer:",mmlu,mmlu-36,Label.NONE
37,"The following are multiple choice questions (with answers) about high school biology.

Which of the following statements most detracts from the claim that the human appendix is a completely vestigial organ?
A. The appendix can be surgically removed with no immediate ill effects.
B. The appendix might have been larger in fossil hominids.
C. The appendix has a substantial amount of defensive lymphatic tissue.
D. Individuals with a larger-than-average appendix leave fewer offspring than those with a below-average-sized appendix.
Answer:",mmlu,mmlu-37,Label.NONE
38,"The following are multiple choice questions (with answers) about high school biology.

According to the heterotroph hypothesis, which event had to occur before oxygen filled the atmosphere?
A. Heterotrophs had to remove carbon dioxide from the air.
B. Autotrophs, which make their own food, had to evolve.
C. Heterotrophs had to evolve.
D. Autotrophs had to convert atmospheric nitrogen to nitrate.
Answer:",mmlu,mmlu-38,Label.NONE
39,"The following are multiple choice questions (with answers) about high school biology.

Two related species evolve in a way that makes them less similar.
A. Divergent evolution
B. Convergent evolution
C. Parallel evolution
D. Coevolution
Answer:",mmlu,mmlu-39,Label.NONE
40,"The following are multiple choice questions (with answers) about high school biology.

Which of the following statements best summarizes evolution as it is viewed today?
A. It is goal-directed.
B. It represents the result of selection for acquired characteristics.
C. It is synonymous with the process of gene flow.
D. It is the differential survival and reproduction of the most-fit phenotypes.
Answer:",mmlu,mmlu-40,Label.NONE
41,"The following are multiple choice questions (with answers) about high school biology.

Mosquitoes resistant to the pesticide DDT first appeared in India in 1959 within 15 years of widespread spraying of the insecticide. Which of the following statement best explains how the resistant mosquitoes arose?
A. Some mosquitoes experienced a mutation after being exposed to DDT that made them resistant to the insecticide. Then their population expanded because these moquitoes had no competition.
B. Some mosquitoes were already resistant to DDT when DDT was first sprayed. Then their population expanded because all the susceptible mosquitoes had been exterminated.
C. DDT is generally a very effective insecticide. One can only conclude that it was manufactured improperly.
D. Although DDT is effective against a wide range of insects, it is not effective against mosquitoes.
Answer:",mmlu,mmlu-41,Label.NONE
42,"The following are multiple choice questions (with answers) about high school biology.

DNA sequences in many human genes are very similar to the sequences of corresponding genes in chimpanzees. The most likely explanation for this result is that
A. humans and chimpanzees share a relatively recent common ancestor.
B. humans evolved from chimpanzees.
C. chimpanzees evolved from humans.
D. convergent evolution led to the DNA similarities.
Answer:",mmlu,mmlu-42,Label.NONE
43,"The following are multiple choice questions (with answers) about high school biology.

Yeast cells carry out both aerobic and anaerobic respiration. A yeast cell that is fed on glucose is moved from an aerobic to an anaerobic environment. Which of the following statements is correct and gives the correct reason for it?
A. The cell dies because it cannot make ATP.
B. The cell would need to consume glucose at a much greater rate because aerobic respiration is much more efficient as compared with anaerobic respiration.
C. The cell would need to consume another food source other than glucose because it will not be able to make adequate ATP with only glucose.
D. The cell will begin to divide rapidly because larger cells require more oxygen and glucose than smaller ones.
Answer:",mmlu,mmlu-43,Label.NONE
44,"The following are multiple choice questions (with answers) about high school biology.

A researcher conducts a survey of a biome and finds 35 percent more species than she has found in any other biome. Which biome is she most likely to be in?
A. Tundra
B. Tiaga
C. Tropical rainforest
D. Temperate deciduous forest
Answer:",mmlu,mmlu-44,Label.NONE
45,"The following are multiple choice questions (with answers) about high school biology.

Which statement about variation is true?
A. All phenotypic variation is the result of genotypic variation.
B. All genetic variation produces phenotypic variation.
C. All nucleotide variability results in neutral variation.
D. All new alleles are the result of nucleotide variability.
Answer:",mmlu,mmlu-45,Label.NONE
46,"The following are multiple choice questions (with answers) about high school biology.

Which of the following best explains why people can digest starch but cannot digest cellulose even though both molecules are composed of glucose monomers?
A. The bonds linking the monomers of starch differ in shape from the bonds linking the monomers of cellulose.
B. Molecules of starch are much smaller than molecules of cellulose.
C. Starch is an intracellular molecule, while cellulose is an extracellular molecule.
D. Starch is hydrated by water, but cellulose is not.
Answer:",mmlu,mmlu-46,Label.NONE
47,"The following are multiple choice questions (with answers) about high school biology.

In humans, fertilization normally occurs in the
A. ovary
B. fallopian tube
C. uterus
D. placenta
Answer:",mmlu,mmlu-47,Label.NONE
48,"The following are multiple choice questions (with answers) about high school biology.

Which of the following is a biotic factor that could affect the growth rate of a population?
A. Volcanic eruption
B. Glacier melting
C. Destruction of the ozone layer
D. Sudden reduction in the animal food resource
Answer:",mmlu,mmlu-48,Label.NONE
49,"The following are multiple choice questions (with answers) about high school biology.

As a young biologist, Charles Darwin had expected the living plants of temperate South America would resemble those of temperate Europe, but he was surprised to find that they more closely resembled the plants of tropical South America. The biological explanation for this observation is most properly associated with the field of
A. meteorology.
B. embryology.
C. vertebrate anatomy.
D. biogeography.
Answer:",mmlu,mmlu-49,Label.NONE
50,"The following are multiple choice questions (with answers) about high school biology.

It has been observed that organisms on islands are different from, but closely related to, similar forms found on the nearest continent. This is taken as evidence that
A. 0
B. common environments are inhabited by the same organisms.
C. the islands were originally part of the continent.
D. the island forms and mainland forms are converging.
Answer:",mmlu,mmlu-50,Label.NONE
51,"The following are multiple choice questions (with answers) about high school biology.

The Krebs cycle in humans occurs in the
A. mitochondrial matrix
B. inner mitochondrial membrane
C. outer mitochondrial membrane
D. intermembrane space
Answer:",mmlu,mmlu-51,Label.NONE
52,"The following are multiple choice questions (with answers) about high school biology.

Ichthyosaurs were aquatic dinosaurs. Fossils show us that they had dorsal fins and tails, as do fish, even though their closest relatives were terrestrial reptiles that had neither dorsal fins nor aquatic tails. The dorsal fins and tails of ichthyosaurs and fish are
A. homologous.
B. examples of convergent evolution.
C. adaptations to a common environment.
D. B and C only
Answer:",mmlu,mmlu-52,Label.NONE
53,"The following are multiple choice questions (with answers) about high school biology.

During which phase of the cell cycle does the quantity of DNA in a eukaryotic cell typically double?
A. G_1
B. G_2
C. M
D. S
Answer:",mmlu,mmlu-53,Label.NONE
54,"The following are multiple choice questions (with answers) about high school biology.

Two trees of the same species growing close together will use the same resources, such as light, water, and nutrients. If any of these resources becomes limiting, then each tree will receive less of it than if the trees were growing farther apart. This scenario is an example of which of the following?
A. Parasitism
B. Commensalism
C. Natural selection
D. Intraspecific competition
Answer:",mmlu,mmlu-54,Label.NONE
55,"The following are multiple choice questions (with answers) about high school biology.

Short sequence by promoter that assists transcription by interacting with regulatory proteins.
A. Enhancer
B. Repressor
C. Operator
D. Promoter
Answer:",mmlu,mmlu-55,Label.NONE
56,"The following are multiple choice questions (with answers) about high school biology.

Catastrophism, meaning the regular occurrence of geological or meteorological disturbances (catastrophes), was Cuvier's attempt to explain the existence of
A. evolution.
B. the fossil record.
C. uniformitarianism.
D. the origin of new species.
Answer:",mmlu,mmlu-56,Label.NONE
57,"The following are multiple choice questions (with answers) about high school biology.

Hydrangea flowers have one gene for flower color. Plants of the same genetic variety have flowers that range in color from blue to pink with the color varying due to the type of soil in which they are grown. Which of the following statement best explains this phenomenon?
A. The alleles for flower color show incomplete dominance where neither trait is dominant; expression of the genes shows a blending of traits.
B. The alleles for flower color are codominant; both traits show depending on the environment.
C. In this case, the environment alters the expression of a trait.
D. The genes for flower color show polygenic inheritance.
Answer:",mmlu,mmlu-57,Label.NONE
58,"The following are multiple choice questions (with answers) about high school biology.

When imbalances occur in the sex ratio of sexual species that have two sexes (i.e., other than a 50:50 ratio), the members of the minority sex often receive a greater proportion of care and resources from parents than do the offspring of the majority sex. This is most clearly an example of
A. sexual selection.
B. disruptive selection.
C. balancing selection.
D. frequency-dependent selection.
Answer:",mmlu,mmlu-58,Label.NONE
59,"The following are multiple choice questions (with answers) about high school biology.

Although mutations occur at a regular and predictable rate, which of the following statements is the LEAST likely reason the frequency of mutation appears to be low?
A. Some mutations produce alleles that are recessive and may not be expressed.
B. Some undesirable phenotypic traits may be prevented from reproducing.
C. Some mutations cause such drastic phenotypic changes that they are removed from the gene pool.
D. The predictable rate of mutation results in ongoing variability in a gene pool.
Answer:",mmlu,mmlu-59,Label.NONE
60,"The following are multiple choice questions (with answers) about high school biology.

Crossover would most likely occur in which situation?
A. Two genes (1 and 2) are located right next to each other on chromosome A.
B. Gene 1 is located on chromosome A, and gene 2 is on chromosome B.
C. Genes 1 and 2 are located near each other on the X chromosome.
D. Gene 1 is located on chromosome A; gene 2 is located far away but on the same chromosome.
Answer:",mmlu,mmlu-60,Label.NONE
61,"The following are multiple choice questions (with answers) about high school biology.

Which aspects of cell structure best reveals the unity of all life?
A. All cells are surrounded by a plasma membrane.
B. All cells have at least one nucleus.
C. All cells carry out cellular respiration in mitochondria.
D. The surface-to-volume ratio of all cells is the same.
Answer:",mmlu,mmlu-61,Label.NONE
62,"The following are multiple choice questions (with answers) about high school biology.

This biome contains plants whose roots cannot go deep due to the presence of a permafrost.
A. Desert
B. Tundra
C. Taiga
D. Deciduous forests
Answer:",mmlu,mmlu-62,Label.NONE
63,"The following are multiple choice questions (with answers) about high school biology.

This biome contains trees that drop their leaves during the winter months.
A. Desert
B. Tundra
C. Taiga
D. Deciduous forests
Answer:",mmlu,mmlu-63,Label.NONE
64,"The following are multiple choice questions (with answers) about high school biology.

A change in a neuron membrane potential from +50 millivolts to -70 millivolts is considered
A. depolarization
B. repolarization
C. hyperpolarization
D. an action potential
Answer:",mmlu,mmlu-64,Label.NONE
65,"The following are multiple choice questions (with answers) about high school biology.

All of the following play a role in morphogenesis EXCEPT
A. apoptosis
B. homeotic genes
C. operons
D. inductive effects
Answer:",mmlu,mmlu-65,Label.NONE
66,"The following are multiple choice questions (with answers) about high school biology.

Most animal cells, regardless of species, are relatively small and about the same size. Relative to larger cells, why is this?
A. Smaller cells avoid excessive osmosis and subsequent lysis.
B. Smaller cells have a smaller surface-to-volume ratio.
C. Smaller cells have a larger surface-to-volume ratio.
D. Smaller cells fit together more tightly.
Answer:",mmlu,mmlu-66,Label.NONE
67,"The following are multiple choice questions (with answers) about high school biology.

Which of the following is (are) required when performing a polymerase chain reaction (P C R) on a DNA sample?
A. Reverse transcriptase
B. A vacuum chamber
C. Primers complementary to certain portions of the DNA
D. DNA ligase
Answer:",mmlu,mmlu-67,Label.NONE
68,"The following are multiple choice questions (with answers) about high school biology.

Each of the following has a better chance of influencing gene frequencies in small populations than in large populations, but which one most consistently requires a small population as a precondition for its occurrence?
A. Mutation
B. Non-random mating
C. Genetic drift
D. Natural selection
Answer:",mmlu,mmlu-68,Label.NONE
69,"The following are multiple choice questions (with answers) about high school biology.

No two people are genetically identical, except for identical twins. The chief cause of genetic variation among human individuals is
A. new mutations that occurred in the preceding generation.
B. the reshuffling of alleles in sexual reproduction.
C. genetic drift due to the small size of the population.
D. geographic variation within the population.
Answer:",mmlu,mmlu-69,Label.NONE
70,"The following are multiple choice questions (with answers) about high school biology.

Two genes (B and E) determine coat color in Labrador retrievers. Alleles B and b code for how much melanin is present. The dominant allele B codes for black fur, the recessive allele b codes for brown hair. A second gene consisting of two alleles, E and e, codes for the deposition of pigment in the hair. In this case, the alleles for pigment deposition (E or e) are said to be epistatic to the gene that codes for black or brown pigment. If the dominant allele (E) is not present, regardless of the genotype at the black/brown locus, the animal's fur will be yellow.
A. BBEe will be brown.
B. BbEe will be brown.
C. Bbee will be brown.
D. BBee will be yellow.
Answer:",mmlu,mmlu-70,Label.NONE
71,"The following are multiple choice questions (with answers) about high school biology.

Which of the following statements is NOT correct about ancient Earth?
A. Earth was formed about 4? billion years ago.
B. Amino acid synthesis could have been stimulated by volcanic eruption.
C. The first cells formed about 3? billion years ago, according to the fossil record.
D. The presence of free oxygen facilitated the rapid formation of organic molecules.
Answer:",mmlu,mmlu-71,Label.NONE
72,"The following are multiple choice questions (with answers) about high school biology.

In modern terminology, diversity is understood to be a result of genetic variation. Sources of variation for evolution include all of the following except
A. mistakes in translation of structural genes.
B. mistakes in DNA replication.
C. translocations and mistakes in meiosis.
D. recombination at fertilization.
Answer:",mmlu,mmlu-72,Label.NONE
73,"The following are multiple choice questions (with answers) about high school biology.

DDT was once considered a ""silver bullet"" that would permanently eradicate insect pests. Today, instead, DDT is largely useless against many insects. Which of these would have been required for this pest eradication effort to be successful in the long run?
A. Larger doses of DDT should have been applied.
B. All habitats should have received applications of DDT at about the same time.
C. The frequency of DDT application should have been higher.
D. None of the individual insects should have possessed genomes that made them resistant to DDT.
Answer:",mmlu,mmlu-73,Label.NONE
74,"The following are multiple choice questions (with answers) about high school biology.

Within a few weeks of treatment with the drug 3TC, a patient's HIV population consists entirely of 3TC-resistant viruses. How can this result best be explained?
A. HIV can change its surface proteins and resist vaccines.
B. The patient must have become reinfected with 3TC-resistant viruses.
C. HIV began making drug-resistant versions of reverse transcriptase in response to the drug.
D. A few drug-resistant viruses were present at the start of treatment, and natural selection increased their frequency.
Answer:",mmlu,mmlu-74,Label.NONE
75,"The following are multiple choice questions (with answers) about high school biology.

The higher the proportion of loci that are ""fixed"" in a population, the lower is that population's
A. nucleotide variability.
B. genetic polyploidy.
C. average heterozygosity.
D. A and C only
Answer:",mmlu,mmlu-75,Label.NONE
76,"The following are multiple choice questions (with answers) about high school biology.

The resting membrane potential depends on which of the following? I. Active transport II. Selective permeability III. Differential distribution of ions across the axonal membrane
A. III only
B. I and II only
C. II and III only
D. I, II, and III
Answer:",mmlu,mmlu-76,Label.NONE
77,"The following are multiple choice questions (with answers) about high school biology.

Which of the following statements about the light-dependent reactions of photosynthesis is correct?
A. They provide the carbon that becomes incorporated into sugar.
B. They produce PGA, which is converted to glucose by carbon fixation in the light-independent reactions.
C. Water is split apart, providing hydrogen ions and electrons to NADP for temporary storage.
D. They occur in the stroma of chloroplasts.
Answer:",mmlu,mmlu-77,Label.NONE
78,"The following are multiple choice questions (with answers) about high school biology.

When we say that an individual organism has a greater fitness than another individual, we specifically mean that the organism
A. lives longer than others of its species.
B. competes for resources more successfully than others of its species.
C. mates more frequently than others of its species.
D. leaves more viable offspring than others of its species.
Answer:",mmlu,mmlu-78,Label.NONE
79,"The following are multiple choice questions (with answers) about high school biology.

Most Swiss starlings produce four to five eggs in each clutch. Those producing fewer or more than this have reduced fitness. Which of the following terms best describes this?
A. artificial selection
B. directional selection
C. stabilizing selection
D. disruptive selection
Answer:",mmlu,mmlu-79,Label.NONE
80,"The following are multiple choice questions (with answers) about high school biology.

Members of two different species possess a similar-looking structure that they use in a similar fashion to perform the same function. Which information would best help distinguish between an explanation based on homology versus one based on convergent evolution?
A. The two species live at great distance from each other.
B. The two species share many proteins in common, and the nucleotide sequences that code for these proteins are almost identical.
C. The sizes of the structures in adult members of both species are similar in size.
D. Both species are well adapted to their particular environments.
Answer:",mmlu,mmlu-80,Label.NONE
81,"The following are multiple choice questions (with answers) about high school biology.

When driving from east to west in the U.S. from a forest ecosystem to grasslands, trees gradually give way to grasses. Which of the following is the critical factor responsible for this shift?
A. Amount of sunlight
B. Availability of oxygen
C. Availability of water
D. Length of growing season
Answer:",mmlu,mmlu-81,Label.NONE
82,"The following are multiple choice questions (with answers) about high school biology.

Within a cell, the amount of protein synthesized using a given mRNA molecule depends in part on which of the following?
A. DNA methylation suppresses the expression of genes.
B. Transcription factors mediate the binding of RNA polymerase and the initiation of transcription, which will determine how much protein is manufactured.
C. The speed with which mRNA is degraded will determine how much protein is synthesized.
D. The location and number of ribosomes in a cell will solely determine how much protein is synthesized.
Answer:",mmlu,mmlu-82,Label.NONE
83,"The following are multiple choice questions (with answers) about high school biology.

All of the following are modes of asexual reproduction EXCEPT
A. sporulation
B. fission
C. budding
D. meiosis
Answer:",mmlu,mmlu-83,Label.NONE
84,"The following are multiple choice questions (with answers) about high school biology.

A rooster with gray feathers and a hen with the same phenotype produce 17 gray, 7 black, and 8 white chicks. What is the simplest explanation for the inheritance of these colors in chickens?
A. The trait for gray is epistatic over the trait for black.
B. The trait for gray is epistatic over the trait for white.
C. The traits for black and white color demonstrate incomplete dominance.
D. The traits for black and white color demonstrate codominance.
Answer:",mmlu,mmlu-84,Label.NONE
