,prompt,source,prompt_id,prediction
12,"The following are multiple choice questions (with answers) about clinical knowledge.

Glycogen breakdown in muscle initially results in the formation of:
A. glucose.
B. glucose-1-phosphate.
C. glucose-6-phosphate.
D. glucose-1,6-diphosphate.
Answer:",mmlu,mmlu-12,Label.NONE
13,"The following are multiple choice questions (with answers) about clinical knowledge.

The two principal contractile proteins found in skeletal muscle are:
A. actin and troponin.
B. actin and myosin.
C. troponin and tropomyosin.
D. myosin and tropomyosin.
Answer:",mmlu,mmlu-13,Label.NONE
14,"The following are multiple choice questions (with answers) about clinical knowledge.

Which one of the following represents a IIIrd cranial nerve palsy and is a neurosurgical emergency?
A. Unilateral constricted pupil.
B. Bilateral constricted pupils.
C. Unilateral fixed dilated pupil.
D. Oval shaped pupils.
Answer:",mmlu,mmlu-14,Label.NONE
15,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following is true about a thyroid swelling?
A. It always elevates on swallowing
B. Lymph node enlargement is a good prognostic sign
C. An ultrasound of the swelling is the best test to determine whether the nodule is actively secreting hormone
D. A functioning nodule on isotope scanning is unlikely to be due to cancer
Answer:",mmlu,mmlu-15,Label.NONE
16,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following is true of hepatomegaly?
A. Emphysema is a cause
B. The liver enlarges downwards from the left hypochondrium
C. The presence of jaundice, spider naevi and purpura suggest alcohol as a cause
D. The liver is usually resonant to percussion
Answer:",mmlu,mmlu-16,Label.NONE
17,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following is true regarding reflexes?
A. A positive babinski reflex is the same as a normal flexor response in the assessment of the plantar reflex
B. An extensor plantar response indicates a lower motor neurone lesion
C. The root value of the ankle reflex is S1
D. The root value of the knee reflex is L1, L2
Answer:",mmlu,mmlu-17,Label.NONE
18,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following is true of facial nerve palsy?
A. Bells palsy is another term for an upper motor neurone lesion
B. Ramsay Hunt Syndrome is an upper motor neurone lesion secondary to a Herpes Zoster infection
C. An inability to close the eyelid on the paralysed side indicates a lower motor neurone lesion
D. In Bell's Palsy the sense of taste is never affected
Answer:",mmlu,mmlu-18,Label.NONE
19,"The following are multiple choice questions (with answers) about clinical knowledge.

What is a colles fracture?
A. Hand fracture.
B. Elbow fracture.
C. Finger fracture.
D. Fracture of the radius and ulna at the wrist.
Answer:",mmlu,mmlu-19,Label.NONE
20,"The following are multiple choice questions (with answers) about clinical knowledge.

If a transfusion reaction is suspected, you should:
A. turn off the transfusion, inform medical staff immediately, and follow transfusion policy advice on dealing with acute transfusion reactions.
B. leave the transfusion running and contact the medical staff immediately.
C. disconnect and dispose of the blood bag immediately.
D. leave the transfusion running and record a set of observations on the patient.
Answer:",mmlu,mmlu-20,Label.NONE
21,"The following are multiple choice questions (with answers) about clinical knowledge.

Once a prescribed unit of blood product has been obtained from the blood bank and is out of refrigeration, the transfusion should commence within what period of time before it starts to deteriorate (as of 2020 medical knowledge)?
A. 30 minutes.
B. 90 minutes.
C. 4 hours.
D. 12 hours.
Answer:",mmlu,mmlu-21,Label.NONE
22,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following statements is true about informal carers (as of 2020)?
A. 50% of over 65s are providing informal care.
B. One in six over 65s is providing some form of informal care.
C. Informal carers should not be included in discharge planning.
D. The majority of informal carers are fit and active.
Answer:",mmlu,mmlu-22,Label.NONE
23,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following processes is not used to modify protein structure after translation has occurred?
A. Lipidation.
B. Attachment of more amino acids via peptide bonds.
C. Glycosylation.
D. Phosphorylation.
Answer:",mmlu,mmlu-23,Label.NONE
24,"The following are multiple choice questions (with answers) about clinical knowledge.

Why would you need to carry out a bladder washout for a patient at home?
A. When their urine is clear.
B. When the catheter is blocked.
C. When the catheter is bypassing.
D. When the catheter is dirty.
Answer:",mmlu,mmlu-24,Label.NONE
25,"The following are multiple choice questions (with answers) about clinical knowledge.

A 14-16 gauge needle is most likely to be used for:
A. children.
B. elderly patients.
C. inserting in the back of the hand.
D. trauma or burns patients.
Answer:",mmlu,mmlu-25,Label.NONE
26,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of these features suggest that a crackling sound is more likely due to a pleural friction rub than crackles?
A. More prominent in expiration
B. Alters with coughing
C. No pain over the area
D. Clubbing
Answer:",mmlu,mmlu-26,Label.NONE
27,"The following are multiple choice questions (with answers) about clinical knowledge.

In games like soccer the blood lactate concentration:
A. rarely increases above 3 mM.
B. is usually lower at the end of the game than at the end of the first half.
C. is usually higher at the end of the game than at the end of the first half.
D. increases throughout the course of the game as the players become more fatigued.
Answer:",mmlu,mmlu-27,Label.NONE
28,"The following are multiple choice questions (with answers) about clinical knowledge.

Lactate and hydrogen ions leave the muscle:
A. via a cotransport mechanism with carnosine.
B. via an active transport mechanism.
C. via a protein transporter molecule.
D. by simple diffusion.
Answer:",mmlu,mmlu-28,Label.NONE
29,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following is true of the spine?
A. Back pain is an uncommon complaint
B. Schober's test is designed to quantify the flexion of the lumbar spine
C. Ankylosing spondylitis is a cause of hypermobility of the spine
D. Pregnancy is a cause of loss of lordosis of the lumbar spine
Answer:",mmlu,mmlu-29,Label.NONE
30,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following is true of psoriatic arthropathy?
A. The absence of plaques of psoriasis excludes the diagnosis
B. The diagnosis can be confirmed by a blood marker
C. Tophi can sometimes be seen over affected joints
D. Nail pitting may give a clue to the diagnosis
Answer:",mmlu,mmlu-30,Label.NONE
31,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following is true of Graves Disease of the thyroid?
A. It is a cause of ophthalmoplegia
B. It causes a large multi-nodular goitre
C. It is commoner in males than females
D. In the past, Grave's disease sometimes caused 'Derbyshire Neck'
Answer:",mmlu,mmlu-31,Label.NONE
32,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following is true of calcium metabolism?
A. Calcitonin causes a rise in plasma calcium
B. Primary hyperparathyroidism is usually asymptomatic
C. Vitamin D is secreted by the parathyroid glands
D. Oliguria is a symptom of hypercalcaemia
Answer:",mmlu,mmlu-32,Label.NONE
33,"The following are multiple choice questions (with answers) about clinical knowledge.

Kinase reactions:
A. inhibit ATP breakdown.
B. involve the addition or removal of a phosphate group.
C. involve the addition or removal of a ketone group.
D. involve the addition or removal of an amino acid to a polypeptide chain.
Answer:",mmlu,mmlu-33,Label.NONE
34,"The following are multiple choice questions (with answers) about clinical knowledge.

The normal respiratory rate for an adult male is:
A. 10-12 breaths per minute.
B. 8-10 breaths per minute.
C. 20-22 breaths per minute.
D. 14-16 breaths per minute.
Answer:",mmlu,mmlu-34,Label.NONE
35,"The following are multiple choice questions (with answers) about clinical knowledge.

Collagen fibres:
A. are re-established in the first five days of wound healing.
B. provide a bridge across the surface of a wound.
C. take some time to re-establish.
D. are not needed if a wound is healing by primary intention.
Answer:",mmlu,mmlu-35,Label.NONE
36,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following releases most energy when completely oxidised in the body?
A. One gram of glucose
B. One gram of palmitic acid
C. One gram of leucine
D. One gram of alcohol
Answer:",mmlu,mmlu-36,Label.NONE
37,"The following are multiple choice questions (with answers) about clinical knowledge.

Embedded in the inner membrane of the mitochondrion are:
A. the enzymes of the tricarboxylic acid cycle (Krebs' cycle).
B. the components of the electron transport chain.
C. glycogen molecules.
D. triacylglycerol molecules.
Answer:",mmlu,mmlu-37,Label.NONE
38,"The following are multiple choice questions (with answers) about clinical knowledge.

If the mean rate of oxygen consumption of a male athlete during a training session is 2 l/min, then his rate of energy expenditure is approximately:
A. 400 kJ/min.
B. 200 kJ/min.
C. 80 kJ/min.
D. 40 kJ/min.
Answer:",mmlu,mmlu-38,Label.NONE
39,"The following are multiple choice questions (with answers) about clinical knowledge.

A normal heart rate for an adult at rest is:
A. 60-80 bpm.
B. 60-100 bpm.
C. 60-90 bpm.
D. 60-110 bpm.
Answer:",mmlu,mmlu-39,Label.NONE
40,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following statements is false?
A. Phosphofructokinase is the rate limiting enzyme in glycolysis.
B. Phosphorylase activity is higher in Type II fibres than in Type I fibres.
C. Endurance training increases the amount of TCA cycle enzymes in muscle.
D. Oxygen is consumed in the TCA cycle.
Answer:",mmlu,mmlu-40,Label.NONE
41,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following is true in ulna nerve palsy?
A. The ulna nerve can be affected by a fracture of the spiral groove of the humerus
B. It gives rise to a positive phalen's sign
C. It leads to loss of sensation over the medial half of the hand and medial one and a half digits on both palmar and dorsal aspects of the hand
D. It supplies the biceps muscles
Answer:",mmlu,mmlu-41,Label.NONE
42,"The following are multiple choice questions (with answers) about clinical knowledge.

How much toothpaste is recommended for cleaning teeth?
A. A smear.
B. A pea-sized amount.
C. The length of the toothbrush.
D. Half an inch.
Answer:",mmlu,mmlu-42,Label.NONE
43,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following is true about Cushing's Syndrome?
A. It is due to a deficiency of cortisol hormone
B. Enlarged extremities are commonly seen
C. Osteoporosis is not a feature
D. A moon face and a buffalo hump are characteristic of the disease
Answer:",mmlu,mmlu-43,Label.NONE
44,"The following are multiple choice questions (with answers) about clinical knowledge.

The main factors determining success in sport are:
A. a high energy diet and large appetite.
B. high intelligence and motivation to succeed.
C. a good coach and the motivation to succeed.
D. innate ability and the capacity to respond to the training stimulus.
Answer:",mmlu,mmlu-44,Label.NONE
45,"The following are multiple choice questions (with answers) about clinical knowledge.

In a double stranded molecule of DNA, the ratio of purines : pyrimidines is:
A. variable.
B. determined by the base sequence in RNA.
C. genetically determined.
D. always 1:1.
Answer:",mmlu,mmlu-45,Label.NONE
46,"The following are multiple choice questions (with answers) about clinical knowledge.

Performance enhancing synthetic steroids are based on the structure of the hormone:
A. testosterone.
B. cortisol.
C. progesterone.
D. aldosterone.
Answer:",mmlu,mmlu-46,Label.NONE
47,"The following are multiple choice questions (with answers) about clinical knowledge.

Glycogen breakdown in exercising muscle is activated by:
A. insulin.
B. cortisol.
C. increased pH.
D. none of the above.
Answer:",mmlu,mmlu-47,Label.NONE
48,"The following are multiple choice questions (with answers) about clinical knowledge.

Most of the free fatty acids are transported in the blood:
A. inside the red blood cells.
B. as lipoproteins.
C. combined with glucose.
D. bound to albumin.
Answer:",mmlu,mmlu-48,Label.NONE
49,"The following are multiple choice questions (with answers) about clinical knowledge.

How often should a cannula be flushed?
A. Every 4 hours.
B. Every 8 hours.
C. Every 12 hours.
D. Every 16 hours.
Answer:",mmlu,mmlu-49,Label.NONE
50,"The following are multiple choice questions (with answers) about clinical knowledge.

The activity of creatine kinase is:
A. increased when intracellular ADP rises.
B. increased when muscle pH falls below 6.9.
C. always lower in Type II fibres than Type I fibres.
D. increased after a period of endurance training.
Answer:",mmlu,mmlu-50,Label.NONE
51,"The following are multiple choice questions (with answers) about clinical knowledge.

The smallest increments on a mercury and aneroid sphygmomanometer measure are:
A. 10 mmHg.
B. 4 mmHg.
C. 2 mmHg.
D. 1 mmHg.
Answer:",mmlu,mmlu-51,Label.NONE
52,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following is not an abnormal breathing pattern seen in head injury and altered conscious level?
A. Cheyne-Stokes respiration.
B. Anaerobic respiration.
C. Hyperventilation.
D. Ataxic breathing.
Answer:",mmlu,mmlu-52,Label.NONE
53,"The following are multiple choice questions (with answers) about clinical knowledge.

During CPR chest compressions and ventilations should be delivered in a ratio of:
A. 2:25
B. 15:02
C. 1:05
D. 30:02:00
Answer:",mmlu,mmlu-53,Label.NONE
54,"The following are multiple choice questions (with answers) about clinical knowledge.

A person weighs 62 kg. Their drug dose is 15 mg/kg. How many grams is their dose? Choose one answer from the following:
A. 930
B. 93
C. 9.3
D. 0.93
Answer:",mmlu,mmlu-54,Label.MATH
55,"The following are multiple choice questions (with answers) about clinical knowledge.

An expected side effect of creatine supplementation is:
A. muscle weakness.
B. gain in body mass.
C. muscle cramps.
D. loss of electrolytes.
Answer:",mmlu,mmlu-55,Label.NONE
56,"The following are multiple choice questions (with answers) about clinical knowledge.

The cardiac cycle consists of the phases:
A. systole, diastole, and rest.
B. contraction, relaxation, and rest.
C. diastole and systole.
D. diastole, systole, and contraction.
Answer:",mmlu,mmlu-56,Label.NONE
57,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following factors does not influence success in sport?
A. Ability to tolerate heavy training without succumbing to illness or injury.
B. Tactics.
C. The diet.
D. Ingestion of carnitine during exercise.
Answer:",mmlu,mmlu-57,Label.NONE
58,"The following are multiple choice questions (with answers) about clinical knowledge.

The chain of survival has four links. Put the following list in the correct order: 1. Early defibrillation; 2. Early CPR; 3. Recognition and call for help early; 4. Post-resuscitation care.
A. 3, 1, 2, 4.
B. 3, 2, 1, 4.
C. 1, 2, 3, 4.
D. 2, 1, 3, 4.
Answer:",mmlu,mmlu-58,Label.NONE
59,"The following are multiple choice questions (with answers) about clinical knowledge.

A fundamental cause of fatigue in high intensity exercise is:
A. a fall in the cell concentration of ADP.
B. inhibition of ATP production.
C. failure of the ATP supply to match the demand.
D. lack of skill.
Answer:",mmlu,mmlu-59,Label.NONE
60,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following is true about possible rectal findings?
A. The finding of a palpable median groove in the prostate is an adverse finding
B. Impacted faeces can sometimes be mistaken for a rectal tumour
C. A thrombosed haemorrhoid is painless
D. Peri-anal warts can only be demonstrated on proctoscopy
Answer:",mmlu,mmlu-60,Label.NONE
61,"The following are multiple choice questions (with answers) about clinical knowledge.

What commonly causes skin excoriation?
A. A well-fitting pouch.
B. Changing the pouch every day.
C. Leakage of effluent onto peristomal skin.
D. The use of unscented soap to cleanse the skin.
Answer:",mmlu,mmlu-61,Label.NONE
62,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following is true of Systemic Sclerosis?
A. It affects males more than females
B. If telangiectasia are seen this clinches the diagnosis
C. Arachnodactyly is a feature of the disease
D. Patients have a beaked shaped nose and waxy skin
Answer:",mmlu,mmlu-62,Label.NONE
63,"The following are multiple choice questions (with answers) about clinical knowledge.

A palpable left parasternal impulse suggests which abnormality?
A. Right ventricular hypertrophy
B. Aortic stenosis
C. Aortic regurgitation
D. Left ventricular hypertrophy
Answer:",mmlu,mmlu-63,Label.NONE
64,"The following are multiple choice questions (with answers) about clinical knowledge.

In hypovolaemic shock, what percentage of blood can be lost before it is reflected in changes in heart rate and blood pressure?
A. 5%
B. 10%
C. 20%
D. 30%
Answer:",mmlu,mmlu-64,Label.NONE
65,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following best describes the effects of morphine?
A. Reduces pain intensity and increases alertness.
B. Reduces pain intensity but also causes sedation.
C. Reduces pain intensity but also causes diarrhoea.
D. Reduces pain intensity but also causes insomnia.
Answer:",mmlu,mmlu-65,Label.NONE
66,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following is true of headache?
A. When associated with neck stiffness is always due to meningitis
B. Severe pain usually indicates a life threatening cause
C. Temporal arteritis is strongly associated with rheumatoid arthritis
D. Tension headaches is a common cause of headache
Answer:",mmlu,mmlu-66,Label.NONE
67,"The following are multiple choice questions (with answers) about clinical knowledge.

Between contractions of the left ventricle the blood continues to flow through the vessels because:
A. the atria are contracting.
B. the vessels are contracted.
C. the right ventricle is relaxed.
D. the arteries have elastic recoil.
Answer:",mmlu,mmlu-67,Label.NONE
68,"The following are multiple choice questions (with answers) about clinical knowledge.

What might make the nurse think a patient could not use an inhaler?
A. Severe leg ulcers.
B. Previous recovery from an acute exacerbation of asthma.
C. Forthcoming surgery.
D. Poor technique, physical impairment, or lack of understanding.
Answer:",mmlu,mmlu-68,Label.NONE
69,"The following are multiple choice questions (with answers) about clinical knowledge.

Removal of adhesive strips:
A. can be carried out by the patient.
B. should be undertaken under aseptic conditions.
C. is a specialist skill.
D. should not be undertaken until at least seven days after application.
Answer:",mmlu,mmlu-69,Label.NONE
70,"The following are multiple choice questions (with answers) about clinical knowledge.

During CPR, chest compressions should be delivered at a rate of:
A. 80/minute.
B. as fast as possible.
C. 100/minute.
D. varies with each patient.
Answer:",mmlu,mmlu-70,Label.NONE
71,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following physiological characteristics is not important for success in endurance events such as the marathon race?
A. The ability to regulate body temperature.
B. The ability to supply oxygen to the exercising muscles.
C. The availability of body stores of carbohydrate.
D. Muscle ATP and phosphocreatine content.
Answer:",mmlu,mmlu-71,Label.NONE
72,"The following are multiple choice questions (with answers) about clinical knowledge.

When using an inhaler, when should a patient be asked to rinse their mouth?
A. Before using their bronchodilator inhaler.
B. After using their bronchodilator inhaler.
C. Before using their steroid inhaler.
D. After using their steroid inhaler.
Answer:",mmlu,mmlu-72,Label.NONE
73,"The following are multiple choice questions (with answers) about clinical knowledge.

Muscle lactate production increases when:
A. oxygen is readily available.
B. pyruvate cannot be formed from glucose breakdown.
C. the pH of the muscle falls.
D. glycolysis is activated at the onset of exercise.
Answer:",mmlu,mmlu-73,Label.NONE
74,"The following are multiple choice questions (with answers) about clinical knowledge.

What is the minimum time a stretch should be held for?
A. 0-10 seconds.
B. 10-30 seconds.
C. 30-50 seconds.
D. 60 seconds.
Answer:",mmlu,mmlu-74,Label.NONE
75,"The following are multiple choice questions (with answers) about clinical knowledge.

What three factors regulate stroke volume?
A. Blood volume, preload, and afterload.
B. Preload, contractility, and afterload.
C. Contractility, blood volume, and blood pressure.
D. Cardiac output, contractility, and blood volume.
Answer:",mmlu,mmlu-75,Label.NONE
76,"The following are multiple choice questions (with answers) about clinical knowledge.

Name the bones of the middle finger in the correct order from the hand.
A. Proximal phalynx, middle phalynx, distal phalynx.
B. Distal phalynx, middle phalynx, proximal phalynx.
C. Middle phalynx, distal phalynx, proximal phalynx.
D. Distal phalynx, proximal phalynx, middle phalynx.
Answer:",mmlu,mmlu-76,Label.NONE
77,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following promotes glucose and amino acid uptake by muscle?
A. Adrenaline
B. Insulin
C. Glycogen
D. Cortisol
Answer:",mmlu,mmlu-77,Label.NONE
78,"The following are multiple choice questions (with answers) about clinical knowledge.

An ileostomy opening should be:
A. flush with the skin.
B. 3-5cm in length.
C. below skin level.
D. over 5cm in length.
Answer:",mmlu,mmlu-78,Label.NONE
79,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following would not be done before catheterizing?
A. Gain patient consent.
B. Patient to be washed.
C. Expiry dates to be checked.
D. Ring patient's next of kin.
Answer:",mmlu,mmlu-79,Label.NONE
80,"The following are multiple choice questions (with answers) about clinical knowledge.

Hydrogen ions are formed when:
A. glycogen becomes depleted.
B. phosphocreatine breakdown occurs.
C. pyruvate is converted to lactate.
D. glycolysis is being used as a major means of resynthesising ATP.
Answer:",mmlu,mmlu-80,Label.NONE
81,"The following are multiple choice questions (with answers) about clinical knowledge.

Which one of the following manoeuvres is not a central painful stimulus?
A. Supra-orbital ridge pressure.
B. Pressure on the little finger pulp.
C. Trapezius squeeze.
D. Sternal rub.
Answer:",mmlu,mmlu-81,Label.NONE
82,"The following are multiple choice questions (with answers) about clinical knowledge.

Dopamine is prescribed at a rate of 4 micrograms/kg/min. For a 65 kg person, how many milligrams will they receive in an hour?
A. 156
B. 15.6
C. 1.56
D. 15600
Answer:",mmlu,mmlu-82,Label.MATH
83,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following is true about the rectal examination?
A. If the patient refuses a chaperone the doctor can overrule them
B. The rectal examination is of no value in a neurological examination
C. The optimum position of the patient is on their right side with their knees extended
D. The rectal examination is indicated for the assessment of some gastrointestinal disorders
Answer:",mmlu,mmlu-83,Label.NONE
84,"The following are multiple choice questions (with answers) about clinical knowledge.

Why can't a patient talk if the cuff is inflated?
A. They are unable to breathe in sufficiently.
B. They are unable to swallow properly.
C. It is too tiring.
D. They are unable to pass air through their vocal cords.
Answer:",mmlu,mmlu-84,Label.NONE
85,"The following are multiple choice questions (with answers) about clinical knowledge.

Wound drainage should be assessed for volume and consistency:
A. each time post-operative observations are undertaken.
B. daily.
C. every hour.
D. only when the wound dressing is changed.
Answer:",mmlu,mmlu-85,Label.NONE
86,"The following are multiple choice questions (with answers) about clinical knowledge.

Creatine is synthesized from:
A. amino acids in the muscles.
B. amino acids in the liver.
C. amino acids in the kidneys.
D. creatinine in the kidneys.
Answer:",mmlu,mmlu-86,Label.NONE
87,"The following are multiple choice questions (with answers) about clinical knowledge.

If a catheter resists all attempts to unblock it and you are unable to remove it, what should you do?
A. Try harder to remove it.
B. Try harder to unblock it.
C. Leave it until next time.
D. Call for assistance from a medical practitioner.
Answer:",mmlu,mmlu-87,Label.NONE
88,"The following are multiple choice questions (with answers) about clinical knowledge.

Bladder washout solution should be:
A. warm.
B. cold.
C. refrigerated.
D. room temperature.
Answer:",mmlu,mmlu-88,Label.NONE
89,"The following are multiple choice questions (with answers) about clinical knowledge.

When developing a plan of care relating to the management of a person's pain, attention should be given to the following needs:
A. physical and pharmacological needs only.
B. physical and psychological needs only.
C. physical, psychological, and pharmacological needs followed by regular reassessment.
D. none of the above, as the main priority is to limit drug side effects.
Answer:",mmlu,mmlu-89,Label.NONE
90,"The following are multiple choice questions (with answers) about clinical knowledge.

Patients with the apolipoprotein E gene are at risk of which disease?
A. Cystic fibrosis.
B. Huntington's dementia.
C. Alzheimer's disease.
D. Depression.
Answer:",mmlu,mmlu-90,Label.NONE
91,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following groups of drugs may cause a dry mouth?
A. Steroids.
B. Analgesics.
C. Antidepressants.
D. Antifungal agents.
Answer:",mmlu,mmlu-91,Label.NONE
92,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following is not a true statement?
A. Muscle glycogen is broken down enzymatically to glucose-1-phosphate
B. Elite endurance runners have a high proportion of Type I fibres in their leg muscles
C. Liver glycogen is important in the maintenance of the blood glucose concentration
D. Insulin promotes glucose uptake by all tissues in the body
Answer:",mmlu,mmlu-92,Label.NONE
93,"The following are multiple choice questions (with answers) about clinical knowledge.

If a patient is cyanosed, what might their oxygen saturation level be?
A. 98% or above.
B. 94% or above.
C. 80% or below.
D. 85% or above.
Answer:",mmlu,mmlu-93,Label.NONE
94,"The following are multiple choice questions (with answers) about clinical knowledge.

When assessing a patient's breathing:
A. always remove dentures.
B. look for chest movements and use a mirror to check for exhaled air.
C. look for chest movements, listen for breath sounds, and feel for exhaled air on your cheek.
D. assess for 30 seconds.
Answer:",mmlu,mmlu-94,Label.NONE
95,"The following are multiple choice questions (with answers) about clinical knowledge.

A person is prescribed Ropinirole 1.5 mg divided into three doses. How many micrograms is each dose? Choose one answer from the following:
A. 5
B. 50
C. 0.5
D. 500
Answer:",mmlu,mmlu-95,Label.MATH
96,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following is thought to be implicated in the development of peripheral muscle fatigue during multiple sprint activities?
A. An accumulation of inorganic phosphate.
B. Development of hyperosmolality in the muscles.
C. An excess of antioxidants.
D. A lack of potassium.
Answer:",mmlu,mmlu-96,Label.NONE
97,"The following are multiple choice questions (with answers) about clinical knowledge.

The ATP store in muscle can only supply energy in high intensity exercise for about:
A. 2 milliseconds.
B. 2 seconds.
C. 10 seconds.
D. 20 seconds.
Answer:",mmlu,mmlu-97,Label.NONE
98,"The following are multiple choice questions (with answers) about clinical knowledge.

960 mg of the antibacterial drug Cotrimoxazole is prescribed every 12 hours. What is the daily dose in grams? Choose one answer from the following:
A. 0.192
B. 1.92
C. 1920
D. 0.96
Answer:",mmlu,mmlu-98,Label.MATH
99,"The following are multiple choice questions (with answers) about clinical knowledge.

Which of the following is true of hypothyroidism?
A. Weight loss
B. Pre-tibial myxoedema
C. A raised TSH level
D. An aversion to warm places
Answer:",mmlu,mmlu-99,Label.NONE
100,"The following are multiple choice questions (with answers) about clinical knowledge.

What is hypochlorhydria?
A. Increased amount of gastric acid.
B. Gastric ulceration.
C. Reduced amount of gastric acid.
D. Pernicious anaemia.
Answer:",mmlu,mmlu-100,Label.NONE
